"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Chopstick","/ˈtʃɑpˌstɪk/","n.","chopstick, chopsticks","None","one of a pair of slender sticks used as oriental tableware to eat food with","She used chopsticks to eat her noodles at the restaurant.","use chopsticks; eat with chopsticks; a pair of chopsticks","A2"
"Chemical","/ˈkɛməkəl/","n.","chemical, chemicals","chemistry (n.)","material produced by or used in a reaction involving changes in atoms or molecules","The factory released harmful chemicals into the river.","chemical reaction; toxic chemical; chemical substance","A2"
"Childhood","/ˈtʃaɪlˌdhʊd/","n. [U]","no changes","child (n.)","the time in your life when you are a child","She spent her happy childhood in a small village.","happy childhood; early childhood; childhood memories","A2"
"Clap","/ˈklæp/","v.","clap, claps, clapped, clapped, clapping","clapper (n.), clapping (n.)","to hit your hands together to show you like something","The children began to clap after the song ended.","clap your hands; clap loudly; clap for someone","A2"
"Chief","/ˈtʃif/","n.","chief, chiefs","None","a person who is in charge","The chief of police gave a statement to the press.","police chief; chief architect; chief executive","A2"
"China","/ˈtʃaɪnə/","n. [U]","no changes","None","a communist nation that covers a vast territory in eastern Asia; the most populous country in the world","He has lived in China for five years and speaks Mandarin.","made in china; travel to china; great wall of china","A2"
"Claim","/ˈkleɪm/","v.","claim, claims, claimed, claimed, claiming","claimant (n.)","assert or affirm strongly; state to be true or existing","He claims that he finished all his homework last night.","make a claim; false claim; strong claim","A2"
"Classmate","/ˈklæˌsmeɪt/","n.","classmate, classmates","None","an acquaintance that you go to school with","I went to a small dinner with some old classmates.","old classmate; close classmate; a classmate of mine","A2"
"Cloth","/ˈklɔθ/","n.","cloth, cloths","None","a piece of fabric used for cleaning or wiping","She used a damp cloth to wipe the table after dinner.","damp cloth; clean cloth; a piece of cloth","A2"
"Clever","/ˈklɛvɚ/","adj.","clever, more clever, most clever","cleverness (n.)","able to learn and understand things quickly; intelligent","It was clever of her to finish the puzzle in under ten minutes.","clever girl; sound clever; clever choice","A2"
"Classic","/ˈklæsɪk/","adj.","classic, more classic, most classic","None","of recognized authority or excellence","The film is a classic example of great storytelling.","a classic film; classic style; a classic example","A2"
"Classical","/ˈklæsɪkəl/","adj.","classical, more classical, most classical","None","of or relating to the most highly developed stage of an earlier civilisation and its culture","He studied classical music at university for four years.","classical music; classical literature; classical art","A2"
"Cocoa","/ˈkoʊkoʊ/","n. [U]","no changes","None","a beverage made from cocoa powder and milk and sugar; usually drunk hot","She made a warm cup of cocoa before going to bed.","hot cocoa; cocoa powder; a cup of cocoa","A2"
"Coal","/ˈkoʊl/","n. [U]","no changes","None","fossil fuel consisting of carbonized vegetable matter deposited in the Carboniferous period","The old coal mine closed down many years ago.","coal oil; burning coal; coal mines","A2"
"Cloudy","/ˈklaʊdi/","adj.","cloudy, cloudier, cloudiest","cloud (n.), cloudiness (n.)","having a lot of clouds in the sky","The sky was cloudy all morning, but it cleared up in the afternoon.","cloudy sky; cloudy day; getting cloudy","A2"
"Click","/ˈklɪk/","v.","click, clicks, clicked, clicked, clicking","None","to make a short sharp sound, or to press a button on a computer mouse","The door clicked softly as she closed it behind her.","click over; click off; click away","A2"
"Climate","/ˈklaɪmət/","n.","climate, climates","climatic (adj.), climatical (adj.)","the weather in some location averaged over some long period of time","The climate near the coast is warm and wet all year.","extreme climate; future climate; climate scientists","A2"
"Coin","/ˈkɔɪn/","n.","coin, coins","coiner (n.), coinage (n.)","a flat round piece of metal used as money","She found a gold coin on the path near the old house.","toss a coin; gold coin; coin collection","A2"
"Clothing","/ˈkloʊðɪŋ/","n. [U]","no changes","clothe (v.)","a covering designed to be worn on a person's body","We want to get the local clothing.","civilian clothing; warm clothing; traditional clothing","A2"
"Coast","/ˈkoʊst/","n.","coast, coasts","coastal (adj.), coaster (n.)","the shore of a sea or ocean","We spent the whole summer near the sunny coast.","along the coast; sea coast; a coastal town","A2"
"Comb","/ˈkoʊm/","n.","comb, combs","combing (n.)","a flat object with a row of thin pointed teeth, used for tidying or styling hair","He used a comb to smooth down his hair before the interview.","comb through; fine-tooth comb; comb your hair","A2"
"Comic","/ˈkɑmɪk/","adj.","comic, more comic, most comic","None","arousing or provoking laughter","The audience laughed at the comic scene in the middle of the play.","a comic strip; a comic book; comic relief","A2"
"College","/ˈkɑlɪdʒ/","n.","college, colleges","collegial (adj.)","the body of faculty and students of a college","My sister will start college in the autumn.","college london; new college; college dorm","A2"
"Command","/kəˈmænd/","n.","command, commands","commander (n.), commandant (n.), commandment (n.)","an authoritative direction or instruction to do something","I don't care what the chain of command is.","single command; command headquarters; central command","A2"
"Combine","/ˈkɑmbaɪn/","v.","combine, combines, combined, combined, combining","combining (n.), combination (n.), combinative (adj.)","have or possess in combination","Now the real the successful society combines both.","combine together; combine people; combine vitamins minerals","A2"
"Company","/ˈkʌmpəni/","n.","company, companies","None","an institution created to conduct business","We started out as a, as an accelerator company.","big company; large company; greatest company","A2"
"Commercial","/kəˈmɝʃəl/","adj.","commercial, more commercial, most commercial","commerce (n.)","connected with or engaged in or sponsored by or used in commerce or commercial enterprises","She works in a commercial area of the city with many shops and offices.","commercial success; commercial incentives; attacking commercial","A2"
"Congratulation","/kənˌɡɹætʃəˈleɪʃən/","n.","congratulation, congratulations","congratulate (v.)","the act of acknowledging that someone has an occasion for celebration","She received a congratulation card from all of her classmates.","warm congratulations; send congratulations; offer congratulations","A2"
"Compare","/kəˈmpɛɹ/","v.","compare, compares, compared, compared, comparing","comparing (n.), comparison (n.), comparative (adj.)","examine and note the similarities or differences of","We often compare prices before we buy something new.","compare yourself; often compare; compare against","A2"
"Complete","/kəmˈplit/","adj.","no changes","completion (n.), completeness (n.)","having every necessary or normal part or component or step","The puzzle is not complete because two pieces are missing.","complete sense; complete loss; complete disaster","A2"
"Concern","/kəˈnsɝn/","n.","concern, concerns","None","something that interests you because it is important or affects you","Her safety is my biggest concern right now.","serious concern; major concern; biggest concern","A2"
"Complex","/ˈkɑmplɛks/","adj.","complex, more complex, most complex","complexity (n.), complexness (n.)","complicated in structure; consisting of interconnected parts","It's a massively complex computer science problem.","incredibly complex; complex algorithms; super complex","A2"
"Conclude","/kənˈklud/","v.","conclude, concludes, concluded, concluded, concluding","conclusion (n.), conclusive (adj.)","decide by reasoning; draw or come to a conclusion","Now that analysis concludes into one thing.","authors conclude; conclude whether; document conclude","A2"
"Condition","/kəˈndɪʃən/","n.","condition, conditions","conditioner (n.), conditioning (n.)","a state at a particular time","The old car is still in very good condition.","stressful condition; boundary condition; condition look","A2"
"Conflict","/ˈkɑnflɪkt/","n.","conflict, conflicts","None","a serious disagreement or clash between opposing groups or ideas","There was a small conflict between the two teams.","an armed conflict; growing conflict; resolve a conflict","A2"
"Confident","/ˈkɑnfədənt/","adj.","confident, more confident, most confident","confidence (n.)","having or marked by confidence or assurance","I'm confident I'm going to make this happen.","seem confident; confident enough; completely confident","A2"
"Connection","/kəˈnɛkʃən/","n.","connection, connections","connect (v.)","a link or relationship between two things or people","There is a clear connection between exercise and good health.","close connection; make a connection; internet connection","A2"
"Consideration","/kəˌnsɪdɚˈeɪʃən/","n.","consideration, considerations","consider (v.)","careful thought about something before making a decision","After much consideration, she decided to move to a new city.","careful consideration; take into consideration; give consideration","A2"
"Consider","/kəˈnsɪdɚ/","v.","consider, considers, considered, considered, considering","consideration (n.)","deem to be","If they were legal, which ones might you consider.","consider subscribing; consider before; consider evil","A2"
"Continue","/kəˈntɪnju/","v.","continue, continues, continued, continued, continuing","continuance (n.), continuation (n.)","continue a certain state, condition, or activity","Please continue reading the story from page ten.","continue speaking; continue to grow; continue on the path","A2"
"Contact","/ˈkɑˌntækt/","n.","contact, contacts","None","close interaction","She made eye contact with the interviewer and smiled politely.","contact sport; making eye contact; make eye contact","A2"
"Couple","/ˈkʌpəl/","n.","couple, couples","coupler (n.), coupling (n.)","two people who are married or in a romantic relationship","The young couple walked together in the park.","a married couple; a happy couple; a young couple","A2"
"Contain","/kəˈnteɪn/","v.","contain, contains, contained, contained, containing","content (n.), container (n.), continent (adj.), containment (n.)","include or contain; have as a component","I thought of everyone I loved, of every creature contained in the leafy distance.","contain fiber; contain sugar; contain a warning","A2"
"Conversation","/ˌkɑnvɚˈseɪʃən/","n.","conversation, conversations","converse (v.), conversational (adj.), conversationist (n.), conversationalist (n.)","a talk between two or more people in which they share thoughts and ideas","We had a long conversation about our weekend plans.","great conversation; difficult conversation; incredible conversation","A2"
"Countryside","/ˈkʌntɹiˌsaɪd/","n. [U]","no changes","None","land outside towns and cities, with fields, forests, and farms","That's all the rage in the countryside.","in the countryside; open countryside; explore the countryside","A2"
"Corn","/ˈkɔɹn/","n. [U]","no changes","corny (adj.)","a tall plant that produces large yellow seeds eaten as a food","Fossil fuels are used to grow corn.","corn on the cob; corn field; popcorn","A2"
"Cop","/ˈkɑp/","n.","cop, cops","None","an informal word for a police officer","All the cops are working for him.","local cop; corrupt cop; call a cop","A2"
"Contract","/ˈkɑnˌtɹækt/","n.","contract, contracts","contraction (n.)","a written agreement between two people or groups that the law can enforce","She signed a new contract with the company last week.","sign a contract; new contract; work contract","A2"
"Control","/kənˈtɹoʊl/","n. [U]","no changes","controller (n.)","power to direct or determine","The pilot regained control of the aircraft just in time.","lose control; take control; self-control","A2"
"Cowboy","/ˈkaʊˌbɔɪ/","n.","cowboy, cowboys","None","a hired hand who tends cattle and performs other duties on horseback","The cowboy rode his horse across the dry field.","cowboy hat; cowboy boots; wild west cowboy","A2"
"Crayon","/ˈkɹeɪˌɑn/","n.","crayon, crayons","None","writing implement consisting of a colored stick of composition wax used for writing and drawing","The little boy drew a red sun with his crayon.","a wax crayon; colour with crayons; a box of crayons","A2"
"Court","/ˈkɔɹt/","n.","court, courts","courtly (adj.), courting (n.)","an assembly (including one or more judges) to conduct judicial business","The judge asked everyone in the court to stay quiet.","provincial court; cool court; green court","A2"
"Courage","/ˈkɝədʒ/","n. [U]","no changes","courageous (adj.)","a quality of spirit that enables you to face danger or pain without showing fear","It takes great courage to speak in front of a large crowd.","show courage; political courage; great courage","A2"
"Cream","/ˈkɹim/","n. [U]","no changes","creamy (adj.)","a thick white liquid made from milk, or a smooth thick substance put on your skin","She put some cream on the burn to help it heal faster.","cream soup; cream cheese; hair removal cream","A2"
"Crow","/ˈkɹoʊ/","n.","crow, crows","crowing (n.)","a large black bird with a loud, harsh call","A black crow sat on the fence and made a loud noise.","a black crow; a flock of crows; crow feathers","A2"
"Crisis","/ˈkɹaɪsəs/","n.","crisis, crises","None","an unstable situation of extreme danger or difficulty","The family faced a money crisis after he lost his job.","a financial crisis; a political crisis; face a crisis","A2"
"Create","/kɹiˈeɪt/","v.","create, creates, created, created, creating","creator (n.), creation (n.), creative (adj.), creature (n.)","to make something new exist or happen","She wants to create a small garden behind her house.","create a problem; create jobs; create a website","A2"
"Crowd","/ˈkɹaʊd/","n.","crowd, crowds","crowding (n.)","a large number of things or people considered together","A large crowd waited outside the new shop.","crowd control; crowd cheering; massive crowd","A2"
"Crime","/ˈkɹaɪm/","n. [U]","no changes","criminal (adj.), criminate (v.), criminalise (v.)","an action that is against the law","The police work hard to stop crime in our city.","commit a crime; fight crime; a serious crime","A2"
"Cultural","/ˈkʌltʃɚəl/","adj.","cultural, more cultural, most cultural","culture (n.)","of or relating to the arts and manners that a group favors","I think that cultural tide is starting to turn.","cultural history; cultural knowledge; cultural intervention","A2"
"Cure","/ˈkjʊɹ/","n.","cure, cures","None","a medicine or therapy that cures disease or relieve pain","Once you get the diagnosis, there is no cure.","find a cure; cure hunger; no known cure","A2"
"Curtain","/ˈkɝtən/","n.","curtain, curtains","None","a piece of cloth hung over a window or stage to block light or separate spaces","She opened the curtain to let the morning sunlight into the room.","draw the curtains; open the curtains; curtain call","A2"
"Culture","/ˈkʌltʃɚ/","n. [U]","no changes","cultural (adj.)","a particular society at a particular time and place","Then the second thing is their culture.","pop culture; local culture; youth culture","A2"
"Custom","/ˈkʌstəm/","n.","custom, customs","customary (adj.)","made to fit the needs of a particular person; not standard","He asked the tailor to make a custom suit for his wedding.","custom version; custom design; custom chips","A2"
"Curious","/ˈkjʊɹiəs/","adj.","curious, more curious, most curious","curiosity (n.), curiousness (n.)","wanting to know or learn about something; eager to find out","I'm curious to see who animated this.","a curious child; curious about science; a curious look","A2"
"Current","/ˈkɝənt/","adj.","current, more current, most current","currency (n.), currentness (n.)","occurring in or belonging to the present time","Go see what it can do to transform your current job, elevate yourself.","current flowing; current occupants; current events","A2"
"Dancer","/ˈdænsɚ/","n.","dancer, dancers","dance (v.)","a performer who dances professionally","I remember I wanted to be a dancer, a ballet dancer.","ballet dancer; professional dancer; become a dancer","A2"
"Deaf","/ˈdɛf/","adj.","no changes","deafness (n.)","lacking or deprived of the sense of hearing wholly or in part","The teacher speaks slowly to help the deaf student understand.","go deaf; born deaf; deaf and dumb","A2"
"Cycle","/ˈsaɪkəl/","n.","cycle, cycles","cyclic (adj.), cycling (n.), cyclist (n.), cyclical (adj.)","an interval during which a recurring sequence of events occurs","The water cycle moves water from the ocean to clouds and back to earth.","menstrual cycle; bust cycle; irregular cycle","A2"
"Daily","/ˈdeɪli/","adj.","no changes","None","of or belonging to or occurring every day","She's drinking wine in the back daily.","daily routine; daily life; daily news","A2"
"Customer","/ˈkʌstəmɚ/","n.","customer, customers","None","someone who pays for goods or services","The shop owner thanked each customer for coming in.","early customer; end customer; find customers","A2"
"Damage","/ˈdæmədʒ/","n. [U]","no changes","None","the occurrence of a change for the worse","The flood caused serious damage to many homes in the area.","actual damage; damage assessment; battle damage","A2"
"Danger","/ˈdeɪndʒɚ/","n. [U]","no changes","dangerous (adj.)","the condition of being susceptible to harm or injury","In the jungle, have you ever felt in danger.","greatest danger; great danger; extraordinary danger","A2"
"Data","/ˈdeɪtə/","n. [U]","no changes","None","a collection of facts from which conclusions may be drawn","The teacher collected all the data from the class survey.","higher quality data; sensory data; building data","A2"
"Debate","/dəˈbeɪt/","n.","debate, debates","debater (n.), debatable (adj.)","a discussion in which reasons are advanced for and against some proposition or proposal","The students had a lively debate about school uniforms in class.","big debate; whole debate; have a debate","A2"
"Debt","/ˈdɛt/","n.","debt, debts","None","money that you owe to someone","I feel there's a lot of tech debt.","in debt; pay off debt; national debt","A2"
"Deer","/ˈdɪɹ/","n. [U]","no changes","None","a large wild animal that eats grass and leaves, and the male usually has antlers","She'll eventually be able to kill a deer.","a wild deer; hunt deer; deer park","A2"
"Deliver","/dɪˈlɪvɚ/","v.","deliver, delivers, delivered, delivered, delivering","delivery (n.), deliverer (n.), deliverance (n.)","deliver (a speech, oration, or idea)","The coconut water that he delivered is here.","deliver food; deliver a speech; deliver a package","A2"
"Delicious","/dɪˈlɪʃəs/","adj.","delicious, more delicious, most delicious","None","greatly pleasing or entertaining","That was a was a delicious meal.","smell delicious; taste delicious; a delicious meal","A2"
"Degree","/dɪˈɡɹi/","n.","degree, degrees","None","a position on a scale of intensity or amount or quality","The water was warm at a temperature of thirty degrees.","fifth degree; advanced degree; fair degree","A2"
"Decision","/dɪˈsɪʒən/","n.","decision, decisions","decide (v.)","the act of making up your mind about something","It turned out to be a good decision.","decision every day; unanimous decision; decision ever made","A2"
"Dentist","/ˈdɛntəst/","n.","dentist, dentists","None","a person qualified to practice dentistry","That's why I went to the dentist.","visit the dentist; dentist appointment; see a dentist","A2"
"Delay","/dɪˈleɪ/","n.","delay, delays","None","time during which some action is awaited","I think there could be a mild delay.","slight delay; impulse delay; second delay","A2"
"Depend","/dɪˈpɛnd/","v.","depend, depends, depended, depended, depending","dependant (adj.), dependent (adj.), dependency (n.)","to be decided or determined by something else","The price of the ticket depends on which day you travel.","it depends; depend on someone; depend on the weather","A2"
"Delivery","/dɪˈlɪvɚi/","n. [U]","no changes","deliver (v.)","the act of bringing goods, letters, or parcels to a place","The pizza delivery arrived at our front door in twenty minutes.","food delivery; fast delivery; free delivery","A2"
"Department","/dɪˈpɑɹtmənt/","n.","department, departments","departmental (adj.)","a specialized division of a large organization","You can find shoes in the department upstairs.","science department; government department; head of department","A2"
"Depth","/ˈdɛpθ/","n.","depth, depths","None","the distance from the top down to the bottom of something","We measured the depth of the swimming pool before the children jumped in.","the depth of; great depth; water depth","A2"
"Deny","/dɪˈnaɪ/","v.","deny, denies, denied, denied, denying","None","declare untrue; contradict","No one can deny that this is a cake.","deny responsibility; strongly deny; deny the claim","A2"
"Description","/dɪsˈkɹɪpʃən/","n.","description, descriptions","describe (v.)","words that tell you what someone or something is like","She wrote a clear description of the lost dog for the poster.","a detailed description; a clear description; job description","A2"
"Design","/dɪˈzaɪn/","n. [U]","no changes","designer (n.), designing (n.)","the way something is planned and made to look or work","The new phone has a simple and modern design that people love.","a new design; good design; design ideas","A2"
"Describe","/dɪsˈkɹaɪb/","v.","describe, describes, described, described, describing","description (n.), descriptive (adj.)","give a description of","Describe a specification for a computer to go.","describe in detail; well described; describe as","A2"
"Dial","/ˈdaɪəl/","n.","dial, dials","None","a round control that you turn to change a setting, or the face of a clock showing numbers","I saw these as independent dials that you could turn.","turn the dial; dial a number; tune the dial","A2"
"Detail","/dɪˈteɪl/","n.","detail, details","detailing (n.)","a small fact or part of something","He explained every detail of the plan so we all understood it.","every detail; small detail; in detail","A2"
"Diamond","/ˈdaɪmənd/","n.","diamond, diamonds","None","a transparent piece of diamond that has been cut and polished and is valued as a precious gem","Finding a doctor you need feels discovering a diamond in the rough.","diamond ring; rough diamond; a diamond necklace","A2"
"Desert","/ˈdɛzɚt/","n.","desert, deserts","deserter (n.), desertion (n.)","arid land with little or no vegetation","The desert is very hot during the day and cold at night.","hot desert; cross the desert; desert island","A2"
"Diary","/ˈdaɪɚi/","n.","diary, diaries","diarist (n.)","a book where you write down what happens each day","She writes in her diary every night before sleep.","diary back; future diary; intimate diary","A2"
"Develop","/dɪˈvɛləp/","v.","develop, develops, developed, developed, developing","developer (n.), developing (n.), development (n.)","to grow or become bigger, better, or more complete","Children develop new skills very quickly when they play with others.","develop skills; develop a plan; develop slowly","A2"
"Dialogue","/ˈdaɪəˌlɔɡ/","n.","dialogue, dialogues","None","a conversation between two persons","The actors had a short dialogue at the beginning of the play.","open a dialogue; inner dialogue; promote dialogue","A2"
"Disappear","/ˌdɪsəˈpɪɹ/","v.","disappear, disappears, disappeared, disappeared, disappearing","disappearing (n.), disappearance (n.)","to go out of sight; to stop being seen","The sun began to disappear behind the dark grey clouds.","disappear quickly; slowly disappear; disappear from view","A2"
"Diet","/ˈdaɪət/","n. [U]","no changes","dieter (n.), dietary (adj.), dieting (n.), dietetic (adj.), dietician (n.), dietetical (adj.)","the kind of food that a person usually eats","A healthy diet should include plenty of fresh fruit and vegetables.","a healthy diet; balanced diet; go on a diet","A2"
"Difference","/ˈdɪfɚəns/","n.","difference, differences","differ (v.), different (adj.), differential (adj.), differentiate (v.)","the quality of being unlike or dissimilar","This is going to make a difference.","huge difference; size difference; important difference","A2"
"Direct","/dɚˈɛkt/","adj.","direct, more direct, most direct","director (n.), directive (n.), directness (n.)","direct in spatial dimensions; proceeding without deviation or interruption; straight and short","She gave him a direct answer without any hesitation.","direct sense; probably direct; direct effect","A2"
"Difficulty","/ˈdɪfəkəlti/","n. [U]","no changes","None","the state of being hard to do or understand","She had great difficulty finding her keys in the dark room.","great difficulty; with difficulty; face difficulty","A2"
"Direction","/dɚˈɛkʃən/","n.","direction, directions","None","a line leading to a place or point","She followed the directions on the map to find the museum.","opposite direction; new direction; certain direction","A2"
"Disagree","/dɪsəˈɡɹi/","v.","disagree, disagrees, disagreed, disagreed, disagreeing","disagreement (n.)","be of different opinions","She decided to disagree with the plan and offer a new idea instead.","strongly disagree; openly disagree; agree to disagree","A2"
"Director","/dɚˈɛktɚ/","n.","director, directors","direct (v.), directorship (n.)","a person who manages a company, group, or activity","The director of the company gave a short speech to the new staff.","company director; film director; art director","A2"
"Discover","/dɪˈskʌvɚ/","v.","discover, discovers, discovered, discovered, discovering","discovery (n.), discoverer (n.)","discover or determine the existence, presence, or fact of","They discovered the genes that cause breast cancer.","discover a talent; discover something new; recently discovered","A2"
"Discuss","/dɪˈskʌs/","v.","discuss, discusses, discussed, discussed, discussing","discussant (n.), discussion (n.)","to consider or examine in speech or writing","We will discuss the plan at the meeting tomorrow.","discuss a topic; discuss the issue; discuss in detail","A2"
"Discovery","/dɪˈskʌvɚi/","n.","discovery, discoveries","discover (v.)","the act of finding something for the first time","The discovery of the old map excited the whole class.","a new discovery; a great discovery; make a discovery","A2"
"Discussion","/dɪˈskʌʃən/","n.","discussion, discussions","discuss (v.)","a conversation in which people talk about a topic to share ideas","We had a long discussion about the plan.","original discussion; intense discussion; previous discussion","A2"
"Distance","/ˈdɪstəns/","n.","distance, distances","distant (adj.)","the property created by the space between two objects or points","The school is a short distance from my house.","at a distance; safe distance; travel a distance","A2"
"Disease","/dɪˈziz/","n.","disease, diseases","None","an impairment of health or a condition of abnormal functioning","It's not a disease or a disorder.","infectious disease; heart disease; serious disease","A2"
"Display","/dɪsˈpleɪ/","n.","display, displays","None","a screen used to show images or information","If the LED modules in display, you're toast.","second display; light field display; external display","A2"
"Distant","/ˈdɪstənt/","adj.","distant, more distant, most distant","distance (n.)","separated in space or coming from or going to a distance","She looked across the distant hills and felt a sense of peace.","distant travels; too distant; distant trees","A2"
"Divide","/dɪˈvaɪd/","v.","divide, divides, divided, divided, dividing","divider (n.), division (n.), divisible (adj.)","separate into parts or portions","The world is divided into two warring factions.","divide lines; generational divide; divide out","A2"
"Division","/dɪˈvɪʒən/","n.","division, divisions","divide (v.), divisional (adj.)","a separate part of a large organization or group","His division was using a lot of meth.","fair division; school division; business division","A2"
"Dove","/ˈdʌv/","n.","dove, doves","None","any of numerous small pigeons","The children released a white dove into the sky at the ceremony.","a white dove; white dove; a pair of doves","A2"
"Double","/ˈdʌbəl/","adj.","double, no changes","doubling (n.)","having more than one decidedly dissimilar aspects or qualities","They booked a double room for the weekend trip.","double helix; double act; double clicking","A2"
"Domestic","/dəˈmɛstɪk/","adj.","domestic, more domestic, most domestic","domestically (adv.), domesticate (v.)","relating to the home, house, or family","Cats and dogs are common domestic animals that live in our homes.","domestic animals; domestic life; domestic work","A2"
"Dot","/ˈdɑt/","n.","dot, dots","None","a very small circular shape","He put a small red dot next to each item he had finished.","small dot; flip dot; differential inclusion dot","A2"
"Doubt","/ˈdaʊt/","n.","doubt, doubts","doubter (n.)","a feeling of not being sure about something","I have some doubt about his plan for the trip.","have doubt; a slight doubt; without doubt","A2"
"Downstairs","/ˈdaʊnˈstɛɹz/","adv.","no changes","None","to or on a lower floor of a building","She walked downstairs to make breakfast for the whole family.","go downstairs; walk downstairs; wait downstairs","A2"
"Download","/ˈdaʊˌnloʊd/","v.","download, downloads, downloaded, downloaded, downloading","None","transfer a file or program from a central computer to a smaller computer or to a computer at a remote location","You have to download a new version of it.","free download; illegally download; try downloading","A2"
"Drawer","/ˈdɹɔɹ/","n.","drawer, drawers","draw (v.)","a boxlike container in a piece of furniture; made so as to slide in and out","I understand people need to use drawers.","sock drawer; open a drawer; bottom drawer","A2"
"Dragon","/ˈdɹæɡən/","n.","dragon, dragons","None","a large imaginary creature in stories that can breathe fire and usually has wings","The old story is about a brave knight and a dragon.","fire-breathing dragon; dragon story; dragon scales","A2"
"Dryer","/ˈdɹaɪɚ/","n.","dryer, dryers","None","an appliance that removes moisture","She put the wet clothes in the dryer after washing them.","a clothes dryer; a hair dryer; tumble dryer","A2"
"Duty","/ˈduti/","n. [U]","no changes","None","something you have to do because it is part of your job or because it is morally right","It is a soldier's duty to protect the people of the country.","on duty; sense of duty; duty of care","A2"
"Drawing","/ˈdɹɔɪŋ/","n.","drawing, drawings","draw (v.)","a picture made with a pencil or pen","Iran's oil and here I'm drawing a circle here.","better at drawing; imagine drawing; drawing tools","A2"
"Drama","/ˈdɹɑmə/","n. [U]","no changes","dramatic (adj.), dramatise (v.), dramatist (n.), dramatize (v.)","a dramatic work intended for performance by actors on a stage","In terms of human drama, it is unrivaled.","frivolous childish drama; small drama; crime drama","A2"
"Drug","/ˈdɹʌɡ/","n.","drug, drugs","drugging (n.), druggist (n.)","a medicine that you take to treat an illness or pain","The doctor gave her a new drug for her headaches.","take a drug; a new drug; a powerful drug","A2"
"Dull","/ˈdʌl/","adj.","dull, duller, dullest","dullness (n.)","lacking in liveliness or animation","The movie was so dull that several people fell asleep in the cinema.","dull stable state; dull because; often dull","A2"
"Earring","/ˈɪɹɪŋ/","n.","earring, earrings","None","jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe","I love your earring, by the way.","gold earring; pearl earring; silver earring","A2"
"Eagle","/ˈiɡəl/","n.","eagle, eagles","eaglet (n.)","a large bird of prey with a hooked beak and strong wings","A large eagle circled high above the mountains in the clear sky.","a bald eagle; eagle eye; soar like an eagle","A2"
"Earn","/ˈɝn/","v.","earn, earns, earned, earned, earning","earner (n.), earnings (n.)","to get money by working","She earns a good salary at her new job.","earn money; earn a living; earn a salary","A2"
"Due","/ˈdu/","adj.","due, more due, most due","None","expected to happen or arrive at a certain time","My report is due next Monday morning.","due date; due soon; due tomorrow","A2"
"Earthquake","/ˈɝθˌkweɪk/","n.","earthquake, earthquakes","None","shaking and vibration at the surface of the earth resulting from underground movement along a fault plane of from volcanic activity","Earthquake used to say all the time.","major earthquake; strong earthquake; earthquake damage","A2"
"Ease","/ˈiz/","n. [U]","no changes","easement (n.)","freedom from difficulty or hardship or effort","You need ease of maintenance, you need reliability.","with ease; ease of use; at ease","A2"
"Edition","/əˈdɪʃən/","n.","edition, editions","None","a particular printed version of a book or newspaper","I bought the new edition of my favourite magazine.","second edition; latest edition; special edition","A2"
"Elder","/ˈɛldɚ/","n.","elder, elders","eldership (n.)","an older person who is respected in a family or group","We always listen to the elders in our family.","village elders; family elders; respected elders","A2"
"Edge","/ˈɛdʒ/","n.","edge, edges","edger (n.)","the outer part or side of something","She sat on the edge of the bed.","the edge of; a sharp edge; the outer edge","A2"
"Eastern","/ˈistɚn/","adj.","no changes","None","lying toward or situated in the east","I also love some of the Eastern philosophies.","eastern border; eastern side; eastern philosophy","A2"
"Education","/ˌɛdʒəˈkeɪʃən/","n. [U]","no changes","educate (v.), educational (adj.), educationist (n.), educationalist (n.)","the process of teaching and learning at school","A good education can help you find a better job.","a good education; higher education; school education","A2"
"Effect","/ɪˈfɛkt/","n.","effect, effects","effecter (n.), effector (n.), effective (adj.), effectuate (v.)","a phenomenon that follows and is caused by some previous phenomenon","The rain had a good effect on the dry garden.","disposition effect; third order effect; indirect effect","A2"
"Effort","/ˈɛfɚt/","n. [U]","no changes","None","the physical or mental energy needed to do something","I can, I could see, I could feel how much effort goes into that.","personal effort; involves effort; effort number","A2"
"Effective","/ɪˈfɛktɪv/","adj.","effective, more effective, most effective","effect (v.), effectivity (n.), effectiveness (n.)","working well and producing the result you want","He was an extremely effective English king.","effective therapy; effective military machine; becomes effective","A2"
"Electric","/ɪˈlɛktɹɪk/","adj.","no changes","electricity (n.)","using or providing or producing or transmitting or operated by electricity","The new electric car is very quiet and does not use any petrol.","electric car; electric guitar; electric power","A2"
"Employ","/ɛmˈplɔɪ/","v.","employ, employs, employed, employed, employing","employee (n.), employer (n.), employment (n.)","put into service; make work or employ for a particular purpose or for its inherent or natural purpose","I employed a shitload of people, but I didn't fire very often.","employ workers; employ staff; employ a strategy","A2"
"Emotion","/ɪˈmoʊʃən/","n.","emotion, emotions","emote (v.), emotional (adj.)","any strong feeling","The emotion in you is palpable when you talk about this.","strong emotion; human emotion; express emotion","A2"
"Electrical","/ɪˈlɛktɹɪkəl/","adj.","no changes","None","using or working with electricity","He fixed the electrical wires in the kitchen.","electrical equipment; an electrical fault; electrical wires","A2"
