word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Summary,/ˈsʌmɚi/,n.,"summary, summaries","summarise (v.), summarize (v.)",a brief statement that presents the main points in a concise form｜簡潔陳述主要內容的簡短聲明,Get a daily digest with the email summary skill.,brief summary; executive summary; summary of events,B1
Sweat,/ˈswɛt/,n. [U],no changes,"sweater (n.), sweating (n.)",salty fluid secreted by sweat glands｜汗腺分泌的鹹性液體,"After the long run, his shirt was wet with sweat.",break into a sweat; cold sweat; sweat dripping,B1
Talkative,/ˈtɔkətɪv/,adj.,"talkative, more talkative, most talkative","talk (v.), talkativeness (n.)",Liking to talk a lot; chatty.｜喜歡多說話的；健談的,She is very talkative and loves to chat with everyone she meets.,rather talkative; overly talkative; very talkative,B1
Swell,/ˈswɛl/,v.,"swell, swells, swelled, swelled, swelling",swelling (n.),"increase in size, magnitude, number, or intensity｜在大小、數量或強度上增加",Her ankle began to swell after the fall.,swell up; ankle swells; swell with pride,B1
Tailor,/ˈteɪlɚ/,n.,"tailor, tailors",tailoring (n.),a person whose occupation is making and altering garments｜從事製作和修改服裝的人,The tailor measured my arms before making the new jacket.,tailor-made; skilled tailor; tailor a suit,B1
Swear,/ˈswɛɹ/,v.,"swear, swears, swore, sworn, swearing","swearer (n.), swearing (n.)",To make a serious promise or to use rude language; to declare something very strongly.｜鄭重承諾或使用粗俗語言；堅定地宣稱某事,She raised her right hand and swore to tell the whole truth in court.,swear an oath; swear loyalty; swear to tell the truth,B1
Tablet,/ˈtæblət/,n.,"tablet, tablets",None,"A small, solid pill of medicine designed to be swallowed; also, a portable flat computer.｜設計用來吞服的小型固體藥丸；也是一種便攜式平板電腦",The doctor told him to take one tablet twice a day.,tablet computer; take a tablet; digital tablet,B1
Swift,/ˈswɪft/,adj.,"swift, swifter, swiftest","swiftly (adv.), swiftness (n.)",moving very fast｜移動得非常快的,The rescue team took swift action and arrived within minutes.,swift action; swift response; swift movement,B1
Sword,/ˈsɔɹd/,n.,"sword, swords",None,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard｜具有長金屬刀刃和帶有護手柄的切割或刺戳武器,The knight drew his sword and prepared to defend the castle gates.,sharp sword; draw a sword; sword fight,B1
Tangerine,/ˌtændʒɚˈin/,n.,"tangerine, tangerines",None,a variety of mandarin orange｜柑橘的一種,She peeled a sweet tangerine and shared it with her friend.,peel a tangerine; fresh tangerine; tangerine juice,B1
Talent,/ˈtælənt/,n. [U],no changes,None,natural abilities or qualities｜天生的能力或特質,The school talent show gave every student a chance to perform in front of an audience.,talent pool; talent flow; high talent,B1
Tame,/ˈteɪm/,adj.,"tame, tamer, tamest","tamely (adv.), tamer (adj.)","Not wild; trained to live with or work for humans; also, not exciting or wild.｜不野生的；經過訓練可與人類共處或為人類工作的；也不令人興奮的",The dominance of foreign multinationals in tiny Ireland has contributed to a housing crisis that makes America’s look tame by comparison.,tame this beast; dog tame; seem tame,B1
Tag,/ˈtæɡ/,n.,"tag, tags",None,"A small label attached to something to show its price, owner, or other information.｜附在物品上標示價格、所有者或其他資訊的小標籤",The price tag was still attached to the jacket.,price tag; luggage tag; name tag,B1
Tasty,/ˈteɪsti/,adj.,"tasty, tastier, tastiest","taste (n.), tastiness (n.)",pleasing to the sense of taste｜美味的,The hot soup was simple but very tasty.,look tasty; really tasty; healthy and tasty,B1
Tease,/ˈtiz/,v.,"tease, teases, teased, teased, teasing","teaser (n.), teasing (n.)",annoy persistently｜持續地惹惱,His older brothers like to tease him about his curly hair.,tease someone; tease out the meaning; a gentle tease,B1
Tank,/ˈtæŋk/,n.,"tank, tanks",tankage (n.),"A large armored military vehicle with guns; also, a large container for liquid or gas.｜一種大型裝甲軍用車輛，配備火砲；也指用於裝載液體或氣體的大型容器",The fish tank in the classroom held colorful tropical fish.,fish tank; army tank; water tank,B1
Tap,/ˈtæp/,n.,"tap, taps","tapper (n.), tapping (n.), tapster (n.)",the sound made by a gentle blow｜輕擊發出的聲音,We heard a light tap on the window.,light tap; hear a tap; tap on the door,B1
Teens,/ˈtinz/,n.,"teens, no changes",None,the time of life between the ages of 12 and 20｜十二至二十歲之間的時期,Many teens enjoy spending their weekends with friends at the local park.,in your teens; early teens; during the teen years,B1
Teenage,/ˈtiˌneɪdʒ/,adj.,"teenage, more teenage, most teenage",None,being of the age 13 through 19｜十三至十九歲的,Some invisible companions stick around through their creator’s teenage and adult years.,teenage years; teenage boy; teenage rebellion,B1
Technical,/ˈtɛknɪkəl/,adj.,"technical, more technical, most technical","technique (n.), technicality (n.)",of or relating to technique or proficiency in a practical skill｜技術的；關於技巧或實際技能熟練程度的,The book uses simple words to explain a difficult technical idea.,technical presentation; technical innovation; technical definition,B1
Tear,/ˈtɛɹ/,n.,"tear, tears",tearing (n.),A drop of salty liquid that falls from your eye when you cry.｜哭泣時從眼睛流出的鹹味液滴,She wiped away a tear after reading the sad letter from her friend.,shed a tear; tear in the eye; wipe a tear,B1
Temper,/ˈtɛmpɚ/,n.,"temper, tempers","tempering (n.), temperance (n.)",a sudden outburst of anger｜突然發怒,He has a bad temper and shouts when things go wrong.,lose temper; bad temper; hot temper,B1
Technology,/tɛˈknɑlədʒi/,n. [U],no changes,"technologist (n.), technological (adj.)",the practical application of science to commerce or industry｜科學在商業或工業上的實際應用,Modern technology has changed the way we work and communicate.,technology companies; powerful technology; technology leadership,B1
Brass,/ˈbɹæs/,n. [U],no changes,brassy (adj.),an alloy of copper and zinc｜銅和鋅的合金,The old door handle was made of shiny brass that needed polishing.,brass band; solid brass; brass instrument,B1
Technique,/tɛˈknik/,n.,"technique, techniques","technical (adj.), technician (n.)",a practical method or art applied to some particular task｜應用於特定任務的實用方法或技藝,Six modes of self-propelled droplets motion were identified and classified using a time-temperature phase diagram and probed using a variety of techniques including NMR.,learning technique; proven technique; master a technique,B1
Countable,/ˈkaʊntəbəl/,adj.,no changes,count (v.),that can be counted｜可數的,I'm worried that we're systematically socially shifting our attention away from poetry and the things that poetry points to towards the easily countable.,countable noun; not countable; easily countable,B1
Hateful,/ˈheɪtfəl/,adj.,"hateful, more hateful, most hateful",hatefulness (n.),evoking or deserving hatred｜令人厭惡的；該受仇恨的,"It’s powered by content and algorithms that are making us more sad, hateful, and detached.",hateful comment; hateful language; hateful behavior,B1
Ditch,/ˈdɪtʃ/,n.,"ditch, ditches",None,a long narrow excavation in the earth｜地面上開挖的狹長溝渠,"They were building sophisticated ditches and canals and reservoirs, getting water into this arid land that they could farm and grow.",drainage ditch; dig a ditch; ditch on the side,B1
Temperature,/ˈtɛmpɹətʃɚ/,n. [U],no changes,None,the degree of hotness or coldness of a body or environment (corresponding to its molecular activity)｜物體或環境的冷熱程度（對應其分子運動）,We demonstrate that the CA-robot enabled the discovery of a sudden and highly specific response of droplets to slight temperature changes.,room temperature; body temperature; high temperature,B1
Hatch,/ˈhætʃ/,v.,"hatch, hatches, hatched, hatched, hatching","hatchery (n.), hatching (n.)","To break out of an egg; also, to plan or think up something, usually secret.｜孵化；也指通常秘密地策劃或想出某事",The chicks began to hatch early in the morning.,eggs hatch; hatch a plan; chicks hatch,B1
Permit,/pɚˈmɪt/,n.,"permit, permits",permission (n.),a legal document giving official permission to do something｜允許做某事的官方法律文件,"Many Nepalis work next door in India, where they don’t need a permit, or even a passport, to enter.",work permit; building permit; grant a permit,B1
Temporary,/ˈtɛmpɚˌɛɹi/,adj.,"temporary, more temporary, most temporary",temporariness (n.),not permanent; not lasting｜非永久的；不持久的,It is the temporary instruction which will then go to the ribosome and become the template the template for a particular protein.,temporary thing; temporary instruction; temporary protected status,B1
Pave,/ˈpeɪv/,v.,"pave, paves, paved, paved, paving",pavement (n.),cover with a material such as stone or concrete to make suitable for vehicle traffic｜用石頭或混凝土等材料覆蓋，使其適合車輛通行,"Our study paves the way to the analysis of the interplay between transport, integrability, and local defects.",pave the way; pave a road; freshly paved,B1
Oral,/ˈɔɹəl/,adj.,no changes,None,using speech rather than writing｜用言語而非書寫的,The students prepared well for their oral exam at the end of the term.,oral exam; oral history; oral tradition,B1
Jet,/ˈdʒɛt/,n.,"jet, jets",None,an airplane powered by one or more jet engines｜由一台或多台噴射發動機驅動的飛機,Iran still has sophisticated jets that the United States had given the previous regime.,jet plane; jet stream; private jet,B1
Scrub,/ˈskɹʌb/,v.,"scrub, scrubs, scrubbed, scrubbed, scrubbing","scrubby (adj.), scrubber (n.), scrubbing (n.)",clean with hard rubbing｜用力擦洗,She had to scrub the dirty floor with a brush and soap.,scrub the floor; scrub clean; a thorough scrub,B1
Tender,/ˈtɛndɚ/,adj.,"tender, more tender, most tender","tenderize (v.), tenderness (n.)",Soft and easy to chew; kind and gentle in feelings or actions.｜柔軟易咀嚼；情感或行為上溫柔體貼,"The meatballs were tender and tasty, with a rich, umami barbecue sauce.",tender care; tender meat; feel tender,B1
Spin,/ˈspɪn/,v.,"spin, spins, spun, spun, spinning","spinner (n.), spinning (n.)",revolve quickly and repeatedly around one's own axis｜快速圍繞自身軸心旋轉,The children watched the toy spin quickly on the smooth table.,put a spin on; spin a top; spin around,B1
Tent,/ˈtɛnt/,n.,"tent, tents",tenting (n.),a portable cloth shelter held up by poles｜用支柱撐起的輕便布製遮蔽處,We slept in a tent during our camping trip.,pitch a tent; canvas tent; sleep in a tent,B1
Rust,/ˈɹʌst/,n. [U],no changes,rusty (adj.),the red-brown material that forms on iron or steel when it gets wet｜鐵或鋼材受潮時形成的紅褐色物質,The old garden gate was covered in rust after years in the rain.,covered in rust; prevent rust; rust spots,B1
Spy,/ˈspaɪ/,n.,"spy, spies",spying (n.),A person who secretly gathers information about another country or organization for their own government or employer.｜秘密為本國政府或雇主蒐集他國或組織情報的人,The spy disguised himself as a tourist to collect information undetected.,spy novel; spy ring; spy network,B1
Terrorism,/ˈtɛɹɚˌɪzəm/,n. [U],no changes,terrorist (n.),"The use of violence and threats to frighten people, usually for political or religious reasons.｜使用暴力和威脅嚇唬民眾，通常出於政治或宗教目的",The government promised to keep the country safe from terrorism.,act of terrorism; fight terrorism; domestic terrorism,B1
Thankful,/ˈθæŋkfəl/,adj.,"thankful, more thankful, most thankful",thankfulness (n.),feeling or showing gratitude｜感到或表達感謝,"Of course, they're thankful for their child, but not really fitting into that category.",deeply thankful; be thankful; feel thankful,B1
Tend,/ˈtɛnd/,v.,"tend, tends, tended, tended, tending","tender (n.), tending (n.), tendency (n.)",have a tendency or disposition to do or be something; be inclined｜有做某事或成為某種狀態的傾向；傾向於,"By conducting association analyses, it was found that highly dense station areas tended to display low diversity at multiple scales.",tend to do; tend a garden; tend to agree,B1
Terrorist,/ˈtɛɹɚɪst/,n.,"terrorist, terrorists","terror (n.), terrorism (n.)",A person who uses violence or threats to frighten people for political or religious reasons.｜使用暴力或威脅嚇唬民眾以達到政治或宗教目的的人,The police caught the terrorist before he could harm anyone.,dangerous terrorist; terrorist recruitment; effective terrorist,B1
Terrific,/tɚˈɪfɪk/,adj.,"terrific, more terrific, most terrific",None,Extremely good; wonderful; impressive.｜極好的；很棒的；令人印象深刻的,She did a terrific job on her final project.,terrific job; absolutely terrific; terrific idea,B1
Thief,/ˈθif/,n.,"thief, thieves",None,a criminal who takes property belonging to someone else with the intention of keeping it or selling it｜盜取他人財物意圖佔為己有或出售的罪犯,The thief was caught by the police near the old bank.,catch a thief; petty thief; car thief,B1
Term,/ˈtɝm/,n.,"term, terms",None,a word or expression used for some particular thing｜用於表示特定事物的詞彙或表達,The teacher explained each technical term before starting the lesson.,long term; short term; technical term,B1
Territory,/ˈtɛɹɪˌtɔɹi/,n.,"territory, territories",territorial (adj.),a region marked off for administrative or other purposes｜為行政或其他目的而劃分的區域,Iran and Iraq have been fighting over this border territory for years.,enemy territory; uncharted territory; claim territory,B1
Text,/ˈtɛkst/,n. [U],no changes,textual (adj.),the words of something written｜書面材料的文字內容,The text on the sign was too small for me to read.,send a text; text message; read the text,B1
Theory,/ˈθɪɹi/,n. [U],no changes,"theorise (v.), theorist (n.), theorize (v.), theoretic (adj.), theoretician (n.)",a well-substantiated explanation of some aspect of the natural world; an organized system of accepted knowledge that applies in a variety of circumstances to explain a specific set of phenomena｜對自然世界某個方面的有充分根據的解釋；一個有組織的知識體系，在各種情況下應用來解釋特定現象,"In theory the plan sounds great, but it may be hard to do.",conspiracy theory; grand theory; in theory,B1
Thirsty,/ˈθɝsti/,adj.,"thirsty, thirstier, thirstiest","thirst (n.), thirstiness (n.)",Feeling the need to drink because your mouth and throat are dry.｜因口舌乾燥而感到需要喝水的,"After the long run, I felt very thirsty.",feel thirsty; extremely thirsty; get thirsty,B1
Textbook,/ˈtɛksˌtbʊk/,n.,"textbook, textbooks",None,a book prepared for use in schools or colleges｜供學校或學院使用的書籍,She opened her history textbook and began to read the first page.,open a textbook; school textbook; textbook example,B1
Thirst,/ˈθɝst/,n. [U],no changes,thirsty (adj.),The feeling of needing or wanting to drink something; a strong desire for something.｜需要或想要喝東西的感覺；對某事物的強烈渴望,"After the long hike, she drank a full bottle of water to satisfy her thirst.",quench thirst; thirst for knowledge; die of thirst,B1
Therefore,/ˈðɛˌɹfɔɹ/,adv.,no changes,None,(used to introduce a logical conclusion) from that fact or reason or as a result｜用來引出邏輯結論基於該事實或原因或結果,"He was ill, and therefore he could not attend the meeting.",therefore conclude; and therefore; therefore important,B1
Thought,/ˈθɔt/,n. [U],no changes,None,the content of cognition; the main thing you are thinking about｜認知的內容；你正在想的主要事物,She gave the problem a lot of thought before she made a choice.,a passing thought; second thought; give thought to,B1
Thunder,/ˈθʌndɚ/,n. [U],no changes,"thundery (adj.), thunderer (n.), thunderous (adj.)","The loud, rumbling sound that follows lightning during a storm.｜暴風雨時伴隨閃電而來的巨大隆隆聲",We heard loud thunder during the storm last night.,thunder and lightning; peal of thunder; rumble of thunder,B1
Threat,/ˈθɹɛt/,n.,"threat, threats",None,something that is a source of danger｜危險的來源,The dark clouds were a clear threat of heavy rain to come.,biggest threat; gigantic threat; growing threat,B1
Thread,/ˈθɹɛd/,n.,"thread, threads","thready (adj.), threader (n.)",a fine cord of twisted fibers (of cotton or silk or wool or nylon etc.) used in sewing and weaving｜由纖維扭成的細線（棉、絲、毛、尼龍等），用於縫紉和編織,She used a strong thread to sew the button back onto her coat.,needle and thread; thread of conversation; online thread,B1
Thumb,/ˈθʌm/,n.,"thumb, thumbs",None,"The short, thick finger on the inner side of your hand.｜手內側的短粗手指",He hurt his thumb while trying to open the heavy door.,thumbs up; sore thumb; under someone's thumb,B1
Throughout,/θɹuˈaʊt/,prep.,no changes,None,in every part of something; during the whole period of something｜在某物的每個部分；在某物的整個期間,"It rained throughout the day, so we stayed at home.",throughout the day; throughout history; spread throughout,B1
Tide,/ˈtaɪd/,n.,"tide, tides",None,"The regular rise and fall of the sea level, caused by the pull of the moon and sun.｜由月球和太陽引力引起的海水規律性漲落",The children waited at the shore to watch the tide come in and cover the rocks.,rising tide; turn the tide; high tide,B1
Tire,/ˈtaɪɚ/,v.,"tire, tires, tired, tired, tiring",None,lose interest or become bored with something or somebody｜對某事物或某人不感興趣或感到厭倦,Children quickly tire of a game when it is too easy for them.,flat tire; spare tire; tire quickly,B1
Tissue,/ˈtɪˌsju/,n.,"tissue, tissues",None,"A soft, thin paper used for blowing your nose or wiping; also, a mass of cells that form part of the body.｜用於擦鼻涕或擦拭的柔軟薄紙；也指構成身體一部分的細胞團",He took a tissue to wipe his runny nose.,soft tissue; paper tissue; box of tissues,B1
Threaten,/ˈθɹɛtən/,v.,"threaten, threatens, threatened, threatened, threatening",None,pose a threat to; present a danger to｜構成威脅；對...造成危險,Rising sea levels threaten many coastal towns around the world.,threaten national security; feel threatened; threaten to leave,B1
Thus,/ˈðʌs/,adv.,"thus, no changes",None,As a result of what has just been said; therefore.｜由於前面所說的；因此,"Thus, the question whether accounting numbers through models based on mathematical economics truly affect business value has an answer: Maybe, yes.",and thus; thus far; thus making it possible,B1
Tighten,/ˈtaɪtən/,v.,"tighten, tightens, tightened, tightened, tightening",tightening (n.),make tight or tighter｜使變緊或更緊,"Prices were increased, manufacturing restricted, rules tightened, and curfews enforced.",tighten a screw; tighten the rules; tighten grip,B1
Timber,/ˈtɪmbɚ/,n. [U],no changes,None,the wood of trees cut and prepared for use as building material｜砍伐並加工準備用作建築材料的木材,"Not only that, but we weren't sure about the condition of the timber behind the walls.",timber frame; cut timber; timber industry,B1
Tight,/ˈtaɪt/,adj.,"tight, tighter, tightest",tightness (n.),closely constrained or constricted or constricting｜緊密的；受到約束或限制的,These shoes are too tight and they hurt my feet.,hold tight; tight budget; tight schedule,B1
Tofu,/ˈtoʊfu/,n. [U],no changes,None,"A soft, white food made from soybean milk, used in cooking especially in Asian dishes.｜由豆漿製成的柔軟白色食物，常見於亞洲料理",She added firm tofu and vegetables to the pan and cooked them together.,silken tofu; firm tofu; tofu stir-fry,B1
Till,/ˈtɪl/,conj.,no changes,None,until; up to the time that something happens｜直到；直到某事發生為止,We waited at the station till the rain finally stopped.,wait till later; till the end; stay till morning,B1
Toast,/ˈtoʊst/,n.,"toast, toasts","toaster (n.), toasting (n.)",slices of bread that have been toasted｜烤過的麵包片,She had a slice of toast and a cup of tea for breakfast.,darker toast; champagne toast; love avocado toast,B1
Tobacco,/təˈbæˌkoʊ/,n. [U],no changes,tobacconist (n.),leaves of the tobacco plant dried and prepared for smoking or ingestion｜煙草植物葉片乾燥後製成可供吸食或使用的產品,Almost any nasty thing you could say about the tobacco industry turned out to be true.,tobacco smoke; grow tobacco; tobacco industry,B1
Tiny,/ˈtaɪni/,adj.,"tiny, tinier, tiniest",None,very small｜非常小的,A tiny bird landed on the branch right outside my window.,tiny fraction; tiny minority; tiny detail,B1
Title,/ˈtaɪtəl/,n.,"title, titles",None,"The name of a book, film, song, or other work; also, a word showing a person's rank or position.｜書籍、電影、歌曲或其他作品的名稱；也表示表示一個人地位或職位的頭銜",The title of this paper is photographic memory.,job title; book title; win the title,B1
Tone,/ˈtoʊn/,n.,"tone, tones",toner (n.),"The quality or character of a sound, especially of someone's voice; also, the general mood or feeling of something.｜聲音的品質或特質，尤指某人說話的聲音；亦指事物的整體氣氛或感受。",Generative AI systems have integrated multimodal emotion detection to identify distress through voice tone and facial micro-expressions.,tone of voice; muscle tone; set the tone,B1
Tongue,/ˈtʌŋ/,n.,"tongue, tongues",None,"The soft, movable piece of flesh inside your mouth that helps you taste and speak.｜口腔內柔軟可活動的肌肉，幫助味覺和說話。","The spicy curry made his tongue burn, but he kept eating because it tasted so good.",mother tongue; hold your tongue; tongue-tied,B1
Toothbrush,/ˈtuθbɹəʃ/,n.,"toothbrush, toothbrushes",None,small brush; has long handle; used to clean teeth｜小型刷子，有長柄，用來清潔牙齒。,"His smart toothbrush tells us when he's completed brushing his teeth, we know he keeps them nice and pearly white.",electric toothbrush; use a toothbrush; soft toothbrush,B1
Toss,/ˈtɔs/,v.,"toss, tosses, tossed, tossed, tossing",tosser (n.),throw or toss with a light motion｜輕輕地拋或扔。,Please toss the ball gently to the small child over there.,toss a coin; toss and turn; toss a salad,B1
Ton,/ˈtʌn/,n.,"ton, tons",None,"A unit of weight equal to 1,000 kilograms (metric ton) or about 907 to 1,016 kilograms depending on the system.｜重量單位，等於1000公斤（公噸），或根據不同系統約等於907至1016公斤。",The truck can carry up to one ton of sand at a time.,metric ton; weigh a ton; ton of work,B1
Tourism,/ˈtʊˌɹɪzəm/,n. [U],no changes,tourist (n.),the business of providing services to tourists｜為遊客提供服務的商業活動。,Tourism brings a lot of money to this small seaside town.,promote tourism; tourism industry; mass tourism,B1
Tour,/ˈtʊɹ/,n.,"tour, tours","tourer (n.), tourist (n.)",A journey during which you visit several places; a visit to a place to see its features.｜遊覽多處地方的旅程；參觀某地以了解其特色的行程。,We went on a guided tour of the old castle last weekend.,world tour; guided tour; concert tour,B1
Tourist,/ˈtʊɹəst/,n.,"tourist, tourists","tour (n.), tourism (n.), touristy (adj.)",someone who travels for pleasure｜為遊玩而旅行的人。,Every tourist wanted to take a photo of the famous old bridge.,popular tourist; tourist attractions; luxury tourist,B1
Tough,/ˈtʌf/,adj.,"tough, tougher, toughest",toughness (n.),"Strong and able to deal with difficulty; not easy to do, break, or damage.｜堅強且能應對困難；不易做、不易損壞或不易斷裂。",I became the tough guy that my father wanted me to be.,tough decision; get tough; tough competition,B1
Tow,/ˈtoʊ/,v.,"tow, tows, towed, towed, towing","towage (n.), towing (n.)",drag behind｜拖曳在後。,The farmer used a truck to tow the broken tractor back to the barn.,tow a car; tow truck; in tow,B1
Track,/ˈtɹæk/,n.,"track, tracks","tracker (n.), tracking (n.)",a line or route along which something travels or moves｜某物移動的路線或軌跡。,The runners completed four laps of the track.,running track; railway track; track through the forest,B1
Trace,/ˈtɹeɪs/,v.,"trace, traces, traced, traced, tracing","tracer (n.), tracing (n.)","follow, discover, or ascertain the course of development of something｜追蹤、發現或確定某事物的發展過程。",The police tried to trace the owner of the lost wallet.,trace back to; trace elements; leave no trace,B1
Trader,/ˈtɹeɪdɚ/,n.,"trader, traders",trade (v.),A person who buys and sells goods or financial products as a job.｜以買賣商品或金融產品為業的人。,The trader sold fresh fruit at the busy market.,slave trader; street trader; veteran trader,B1
Tower,/ˈtaʊɚ/,n.,"tower, towers",tow (v.),"A tall, narrow building or structure, either standing alone or forming part of a larger building.｜高而窄的建築物或構築物，可單獨聳立或為較大建築的一部分。","From the top of the tower, they could see the whole city spread out below.",tower attack; cpu tower; ivory tower,B1
Trade,/ˈtɹeɪd/,n. [U],no changes,"trader (n.), trading (n.)",the commercial exchange (buying and selling on domestic or international markets) of goods and services｜商品和服務的商業交換（在国内或國際市場上進行買賣）。,"AI-related trade has emerged as the primary engine of growth, while traditional energy resource trade has contracted as nations pursue technological self-reliance.",free trade; trade deal; foreign trade,B1
Towards,/təˈwɔɹdz/,prep.,no changes,None,in the direction of something or someone; moving near or approaching｜朝向某人或某物的方向；靠近或接近。,"The developed artificial agent system includes machine learning algorithms, heuristics, and memory as cognition aids towards emotional valence prediction on the interacting human.",converge towards; go towards; oriented towards,B1
Trail,/ˈtɹeɪl/,n.,"trail, trails","trailer (n.), trailing (n.)",a track or mark left by something that has passed｜某物經過後留下的痕跡或軌跡。,We followed the narrow trail through the green forest.,hiking trail; leave a trail; nature trail,B1
Trap,/ˈtɹæp/,n.,"trap, traps",trapper (n.),a device for catching animals｜用來捕捉動物的裝置。,The farmer set a trap to catch the mouse in the barn.,set a trap; mouse trap; fall into a trap,B1
Tradition,/tɹəˈdɪʃən/,n.,"tradition, traditions",traditional (adj.),an inherited pattern of thought or action｜世代相傳的思維或行為模式。,The network metaphor in the analysis of urban and territorial cases has a long tradition especially in transportation/land-use planning and economic geography.,long tradition; family tradition; carry on a tradition,B1
Traditional,/tɹəˈdɪʃənəl/,adj.,"traditional, more traditional, most traditional","tradition (n.), traditionality (n.)",consisting of or derived from tradition｜源自傳統或由傳統構成的。,"AI-related trade has emerged as the primary engine of growth, while traditional energy resource trade has contracted as nations pursue technological self-reliance.",traditional masculinity; traditional forms; traditional ways,B1
Trash,/ˈtɹæʃ/,n. [U],no changes,trashy (adj.),worthless material that is to be disposed of｜要丟棄的無價值物品,Please put the trash in the bin outside the back door.,take out the trash; trash can; talk trash,B1
Traveler,/ˈtɹævəlɚ/,n.,"traveler, travelers",travel (v.),A person who is on a journey or travels from place to place.｜旅行者；遊客,A tired traveler asked the hotel receptionist for a room for the night.,frequent traveler; fellow traveler; traveler coming,B1
Treasure,/ˈtɹɛʒɚ/,n. [U],no changes,None,accumulated wealth in the form of money or jewels etc.｜累積的財富，如金錢、珠寶等,The children pretended to search for hidden treasure in the garden.,hidden treasure; treasure hunt; national treasure,B1
Transport,/tɹænˈspɔɹt/,n. [U],no changes,"transporter (n.), transportation (n.)",something that serves as a means of transportation｜交通運輸工具,"Finally, we discuss urban transport from a systemic perspective, including system-wide challenges ridesharing, multimodality, and sustainable transport.",transport sector; transport problems; continuous mass transport,B1
Tray,/ˈtɹeɪ/,n.,"tray, trays",None,an open receptacle for holding or displaying or serving articles or food｜開放式容器，用於放置、展示或供應物品或食物,Motorized platforms roll each of the trays into a parking garage under the stands.,baking tray; serving tray; carry a tray,B1
Triangle,/ˈtɹaɪˌæŋɡəl/,n.,"triangle, triangles","triangular (adj.), triangulate (v.)",a three-sided polygon｜三角形,The teacher drew a triangle with three equal sides on the board.,right-angled triangle; form a triangle; triangle of fire,B1
Travel,/ˈtɹævəl/,v.,"travel, travels, traveled, traveled, traveling","traveler (n.), traveling (n.), traveller (n.), travelling (n.)","change location; move, travel, or proceed, also metaphorically｜改變位置；移動、行進，也可作比喻",She loves to travel to new countries and try different kinds of food.,travel abroad; travel light; long-distance travel,B1
Troop,/ˈtɹup/,n.,"troop, troops",None,a group of soldiers｜士兵小組；軍隊,A small troop of soldiers marched along the dusty country road.,troop deployment; army troops; troop withdrawal,B1
Trend,/ˈtɹɛnd/,n.,"trend, trends",trendy (adj.),a general direction in which something tends to move｜趨勢；走向,The influx of high-earning remote workers into rural hubs is creating a reverse mobility trend that brings high-speed infrastructure to neglected areas.,current trend; follow a trend; upward trend,B1
Tropical,/ˈtɹɑpɪkəl/,adj.,"tropical, more tropical, most tropical","trope (n.), tropic (n.)",relating to or situated in or characteristic of the tropics (the region on either side of the equator)｜熱帶的；熱帶地區的,"First, it seems to be an absolutely stunning tropical paradise.",tropical climate; tropical island; tropical fruit,B1
Trial,/ˈtɹaɪəl/,n.,"trial, trials",None,the act of testing something｜測試；試驗,This critical period is designed to facilitate the collection of real-world operational data and empirical evidence from autonomous vessel trials conducted across various jurisdictions.,randomized control trial; trial attorney; murder trial,B1
Trunk,/ˈtɹʌŋk/,n.,"trunk, trunks",None,The thick main stem of a tree; the large compartment at the back of a car for luggage; an elephant's long nose.｜樹幹；汽車後方的行李箱；象鼻,The thick trunk of the old tree was wider than my arms.,tree trunk; car trunk; elephant trunk,B1
Trumpet,/ˈtɹʌmpət/,n.,"trumpet, trumpets",trumpeter (n.),"A brass musical instrument with a flared end and three buttons, played by blowing.｜銅管樂器，有喇叭口和三個按鍵，吹奏發聲",She played the trumpet beautifully at the school concert last Friday.,play the trumpet; brass trumpet; trumpet fanfare,B1
Tribe,/ˈtɹaɪb/,n.,"tribe, tribes",tribal (adj.),"A group of people, often from the same family or community, who share the same customs and way of life.｜族群；部落",The small tribe lived in the forest and hunted for their food.,indigenous tribe; tribal community; ancient tribe,B1
Trick,/ˈtɹɪk/,n.,"trick, tricks","tricky (adj.), tricker (n.), tricksy (adj.), trickery (n.), trickster (n.)",a cunning or deceitful action or device｜詭計；騙術,The magician performed a clever card trick.,magic trick; dirty trick; play a trick,B1
Tricky,/ˈtɹɪki/,adj.,"tricky, trickier, trickiest","trick (n.), trickiness (n.)",Difficult to do or deal with because it requires careful thought or skill.｜棘手的；需要技巧的,The last maths question was the trickiest one on the whole exam.,psychologically tricky; particularly tricky; always tricky,B1
Truth,/ˈtɹuθ/,n. [U],no changes,None,a fact that has been verified｜事實；真相,"She always tells the truth, even when it is hard to do.",tell the truth; deep truth; truth comes out,B1
Truthful,/ˈtɹuθfəl/,adj.,"truthful, more truthful, most truthful",truthfulness (n.),expressing or given to expressing the truth｜誠實的；說實話的,"One doesn’t need to declare oneself an ultrafinitist to get some satisfaction from that, to add it to the menu of truthful options.",truthful answers; truthful place; truthful statement,B1
True,/ˈtɹu/,adj.,"true, truer, truest",trueness (n.),consistent with fact or reality; not false｜真實的；正確的,It is true that regular exercise can help improve your mood and energy levels.,stayed true; dream come true; probably true,B1
Tub,/ˈtʌb/,n.,"tub, tubs",None,a relatively large open container that you fill with water and use to wash the body｜浴缸；浴盆,She filled the tub with warm water for a bath.,bathtub; hot tub; fill the tub,B1
