"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Broom","/ˈbɹum/","n.","broom, brooms","None","a cleaning implement for sweeping; bundle of straws or twigs attached to a long handle","He grabbed a broom and swept the fallen leaves from the front porch.","dust my broom; broom closet; corn broom","B2"
"Burglar","/ˈbɝɡlɚ/","n.","burglar, burglars","burglarise (v.)","a thief who enters a building with intent to steal","It's putting a burglar in charge of your security or some- I don't know, but it works.","burglar in charge; burglar requesting; episode sock burglar","B2"
"Breed","/ˈbɹid/","v.","breed, breeds, bred, bred, breeding","breeder (n.), breeding (n.)","call forth","It's a process called fish stocking, where fish are bred and released into the wild, often for the specific purpose of being fished out.","breed living; major horse breed; breed animals","B2"
"Bond","/ˈbɑnd/","n.","bond, bonds","bondable (adj.)","an electrical force linking atoms","This paper examines the effect of the political network of Chinese municipal leaders on the pricing of municipal corporate bonds.","tight bond; puerto rican bond; special bond","B2"
"Bounce","/ˈbaʊns/","v.","bounce, bounces, bounced, bounced, bouncing","bouncy (adj.), bouncer (n.)","spring back; spring away from an impact","It was built into it with this feedback system it had to give itself infinite bounces.","starts bounce; after bounce; chick bounce","B2"
"Bulletin","/ˈbʊlɪtən/","n.","bulletin, bulletins","None","a brief report (especially an official statement issued for immediate publication or broadcast)","""Frazier & Deeter acquires accounting and advisory practice Copeland Buhl"" was originally created and published by International Accounting Bulletin, a GlobalData owned brand.","local bulletin; bulletin board systems; running this bulletin","B2"
"Broke","/ˈbɹoʊk/","adj.","broke, broker, brokest","None","lacking funds","I unravel the basic long run dynamics of the broker call money market, which is the pile of cash that funds margin loans to retail clients.","news broke; stock broke; never broke","B2"
"Brutal","/ˈbɹutəl/","adj.","brutal, more brutal, most brutal","brutally (adv.), brutality (n.)","(of persons or their actions) able or disposed to inflict pain or suffering","The world had fought a brutal world war that was fought with new weapons that were powered by this new important substance, oil.","pretty brutal; brutal campaign; absolutely brutal","B2"
"Cabinet","/ˈkæbənət/","n.","cabinet, cabinets","None","a piece of furniture resembling a cupboard with doors and shelves and drawers; for storage or display","Suddenly, a cabinet secretariat in a Republican administration is because he's part of the co coalition of the shunned.","medicine cabinet; cabinet door; five arcade cabinet","B2"
"Cane","/ˈkeɪn/","n.","cane, canes","None","a stick that people can lean on to help them walk","Even our the joint chiefs has said that canes that this is not Venezuela.","cane walking back; cane needed; cane straw called","B2"
"Calculate","/ˈkælkjəˌleɪt/","v.","calculate, calculates, calculated, calculated, calculating","calculus (n.), calculable (adj.), calculator (n.), calculation (n.), calculative (adj.)","make a mathematical calculation or computation","Using dyadic representations elaborated from vectors of Jones, and calculating relations of anti-commutation of these tensorial forms, we obtain in shape explicit the Pauli spin matrices.","calculate risks; automatically calculate; calculate relations","B2"
"Canoe","/kəˈnu/","n.","canoe, canoes","canoeist (n.)","small and light boat; pointed at both ends; propelled with a paddle","If the flow is a river, it’s the difference between sitting in a canoe, following its path (Lagrangian), and standing on a bridge, looking down (Eulerian).","second canoe; canoe following; canoe sprint world","B2"
"Campaign","/kæˈmpeɪn/","n.","campaign, campaigns","campaigner (n.)","a race between candidates for elective office","It's a pressure campaign that comes after a bombing campaign they called Epic Fury.","campaign wherever; brutal campaign; democratic campaign","B2"
"Calculation","/ˌkælkjəˈleɪʃən/","n.","calculation, calculations","calculate (v.)","the procedure of calculating; determining something by mathematical or logical methods","Look at the calculation on the Democratic side.","expected utility calculation; power calculation; anatomical calculation","B2"
"Cargo","/ˈkɑˌɹɡoʊ/","n.","cargo, cargoes","None","goods carried by a large vehicle","The joint military strikes were a response to nearly two months of attacks by the Iran-backed Houthis movement on cargo ships in the Red Sea.","cargo pants; wearing those cargo; cargo side","B2"
"Candidate","/ˈkændədeɪt/","n.","candidate, candidates","None","a politician who is running for public office","Colbert mocked the feud between the candidate and the Pope, stating that the pontiff had effectively read him for filth.","centrist candidate; own candidate; future candidate","B2"
"Calorie","/ˈkælɚi/","n.","calorie, calories","caloric (adj.)","a unit of heat equal to the amount of heat required to raise the temperature of one kilogram of water by one degree at one atmosphere pressure; used by nutritionists to characterize the energy-producing potential in food","And that allows me to take in the protein I need without consuming excess calories.","reducing calorie; calorie restricted diets; directing calorie","B2"
"Catalogue","/ˈkætəˌlɔɡ/","n.","catalogue, catalogues","cataloger (n.), cataloguer (n.)","a complete list of things; usually arranged systematically","Example application The gif below shows one possible use of php-fts — a product search interface with filters and ranked results, built on top of a fake shoe catalogue.","wonderful catalogue; fake shoe catalogue; construct a catalogue","B2"
"Capitalist","/ˈkæpətələst/","n.","capitalist, capitalists","capital (n.), capitalism (n.)","a conservative advocate of capitalism","After I introduced Horse Tinder a few weeks ago, venture capitalists have been stampeding to fund it.","capitalist economies; capitalist exploit; capitalist versus","B2"
"Capacity","/kəˈpæsəti/","n. [U]","no changes","capacious (adj.), capacitate (v.)","capability to perform or produce","The category of Valuing Non-Sentients describes AI agents that possess the ability to value outcomes without the biological capacity to feel pain.","r d capacity; industrial capacity; business capacity","B2"
"Carve","/ˈkɑɹv/","v.","carve, carves, carved, carved, carving","carver (n.), carving (n.)","to cut a material such as wood or stone to make an object or shape","The artist used a sharp knife to carve a small bird from a block of wood.","carve a statue; carve into wood; carve a shape","B2"
"Cease","/ˈsis/","v.","cease, ceases, ceased, ceased, ceasing","ceaseless (adj.), ceaselessly (adv.)","put an end to a state or an activity","Three days post cease fire, and there's unrelenting bombing in Gaza.","never cease; time cease; way cease","B2"
"Championship","/ˈtʃæmpiəˌnʃɪp/","n.","championship, championships","None","the status of being a champion","I went quite uniquely I think from a novice competition to a world championship in two weeks.","win championship; nfc championship; ultimate fighting championship","B2"
"Celebration","/ˌsɛləˈbɹeɪʃən/","n.","celebration, celebrations","celebrate (v.)","a joyful occasion for special festivities to mark some happy event","I'll do what the hell I want."" And a celebration of the old freedoms and the old entitlements.","masterful celebration; greatest celebration; roman celebration","B2"
"Carrier","/ˈkæɹiɚ/","n.","carrier, carriers","carry (v.)","a company or person that moves goods or people from one place to another","The shipping carrier delivered all of our packages a day earlier than expected.","a shipping carrier; an air carrier; a mail carrier","B2"
"Category","/ˈkætəˌɡɔɹi/","n.","category, categories","categoric (adj.), categorial (adj.), categorize (v.), categorical (adj.)","a collection of things sharing a common attribute","The category of Valuing Non-Sentients describes AI agents that possess the ability to value outcomes without the biological capacity to feel pain.","third category; last category; moral category","B2"
"Cherish","/ˈtʃɛɹɪʃ/","v.","cherish, cherishes, cherished, cherished, cherishing","None","be fond of; be attached to","We can create a relationally cherishing subculture around our children, friends, family, teach them.","cherish micro kitchen; say valerie cherish; cherish because especially","B2"
"Charity","/ˈtʃɛɹɪti/","n.","charity, charities","None","a foundation created to promote the public good (not for assistance to any particular individuals)","Credit card companies, despite their best efforts to appear otherwise, are not charities for rich people.","take charity; great charity; great straightforward charity","B2"
"Chamber","/ˈtʃeɪmbɚ/","n.","chamber, chambers","None","a natural or artificial enclosed space","In CBD, diamond seeds are arranged on a surface that's placed into a chamber which is filled with gases.","chamber because; magma chamber; paul chamber","B2"
"Characteristic","/ˌkɛɹəktɚˈɪstɪk/","n.","characteristic, characteristics","character (n.)","a typical quality or feature that makes a person or thing different from others","Patience is the most important characteristic of a good teacher.","a key characteristic; physical characteristics; a common characteristic","B2"
"Chorus","/ˈkɔɹəs/","n.","chorus, choruses","choral (adj.), choric (adj.)","any utterance produced simultaneously by a group","We sit down and I played him a verse chorus of one song.","verse chorus; chorus part; chorus around","B2"
"Chemistry","/ˈkɛməstɹi/","n. [U]","no changes","chemic (adj.), chemist (n.), chemical (adj.)","the science of matter; the branch of the natural sciences dealing with the composition of substances and their properties and reactions","This work illustrates how target free search can significantly increase the rate of unpredictable observations leading to new discoveries with potential applications in formulation chemistry.","chemistry there; blood chemistry; chemistry changing","B2"
"Chew","/ˈtʃu/","v.","chew, chews, chewed, chewed, chewing","chewy (adj.), chewer (n.), chewing (n.)","chew (food); to bite and grind with the teeth","What does the DNA get chewed back.","chew gum; chew through battery; big bone chew","B2"
"Circulation","/ˈsɝkjəˌleɪʃən/","n.","circulation, circulations","circulate (v.)","the dissemination of copies of periodicals (as newspapers or magazines)","It seems that it's the improvements in blood flow that also relate to improvements in things lymphatic flow, the circulation of lymph fluid within the brain that are enhancing neurogenesis.","circulation models; currency circulation; circulation patterns","B2"
"Choke","/ˈtʃoʊk/","v.","choke, chokes, choked, choked, choking","choker (n.), choking (n.)","breathe with great difficulty, as when experiencing a strong emotion","Together with the blockade, taking dark fleet vessels out of operation aims to choke off Iran's ability to export oil and fund its war efforts.","choke points; vital choke; start choke","B2"
"Circular","/ˈsɝkjəlɚ/","adj.","circular, more circular, most circular","circle (n.), circulate (v.), circularise (v.), circularity (n.), circularize (v.)","having a circular shape","In our interviews with people, our focus group studies, it seems it's more a circular point.","circular reasoning; nearly circular; circular economy","B2"
"Circulate","/ˈsɝkjəˌleɪt/","v.","circulate, circulates, circulated, circulated, circulating","circle (n.), circular (n.), circulation (n.), circulative (adj.)","become widely known and passed on","And it's also going to depend on whether or not you have food in your gut, what else you happen to have circulating in your bloodstream, etc.","circulate levels; cold circulate; constantly circulate","B2"
"Civilian","/səˈvɪljən/","n.","civilian, civilians","None","a nonmilitary citizen","These strikes hit civilian targets a school and a bus station with hundreds of casualties.","civilian deaths; normal civilian; dead civilian","B2"
"Circumstance","/ˈsɝkəmˌstæns/","n.","circumstance, circumstances","circumstantial (adj.)","a condition that accompanies or influences some event or activity","There's no there's it's it's my moral obligation to help that kid be the best version of themselves no matter what their background is, no matter what their circumstances are.","extraordinary circumstance; extreme circumstance; material circumstance","B2"
"Clash","/ˈklæʃ/","v.","clash, clashes, clashed, clashed, clashing","None","crash together with violent impact","Digital nomadism remains a privilege-based mobility that can create social tension when cosmopolitan identities clash with local economic realities.","clash inspired; cable saturday's clash; cosmopolitan identities clash","B2"
"Civilization","/ˌsɪvəlɪˈzeɪʃən/","n.","civilization, civilizations","civilize (v.)","a society in an advanced state of social development (e.g., with complex legal and political and religious organizations)","Natural selection has accelerated in recent history, shaping genes related to the immune system as ancient civilizations emerged.","technological civilization; advanced civilization; civilization everywhere","B2"
"Clumsy","/ˈklʌmzi/","adj.","clumsy, clumsier, clumsiest","clumsily (adv.), clumsiness (n.)","lacking grace in movement or posture","And I was a really clumsy human being who had no sense of where my hips were.","often clumsy; clumsy way; clumsy human","B2"
"Classify","/ˈklæsəˌfaɪ/","v.","classify, classifies, classified, classified, classifying","class (n.), classifier (n.), classification (n.), classificatory (adj.)","arrange or order by classes or categories","Six modes of self-propelled droplets motion were identified and classified using a time-temperature phase diagram and probed using a variety of techniques including NMR.","classify information; automatically classify; classify several families","B2"
"Cliff","/ˈklɪf/","n.","cliff, cliffs","None","a steep high face of rock","Regarding helium and liqufied natural gas, TSIA chair and TSMC Vice President Cliff Hoe stated that they quote need to pay attention to midterm and long-term uncertainties.","cliff effects; dramatic cliff; cliff hoe stated","B2"
"Clarify","/ˈklɛɹəˌfaɪ/","v.","clarify, clarifies, clarified, clarified, clarifying","clarification (n.)","make clear and (more) comprehensible","A prerequisite for examining the latter is to clarify some epistemological milestones regarding the cognitive status we can attribute to its phenomenology.","clarify questions; results clarify; paper clarify","B2"
"Coarse","/ˈkɔɹs/","adj.","coarse, coarser, coarsest","coarseness (n.)","of textures that are rough to the touch or substances consisting of relatively large particles","You keep the dynamic physics-based movement on each strand on both modes, but you'll notice that the frame rate mode reverts to a coarser look with lower quality lighting.","coarse properties; describing coarse; computation coarse","B2"
"Classification","/ˌklæsəfəˈkeɪʃən/","n.","classification, classifications","classify (v.)","the act of distributing things into classes or categories of the same type","Classification of targets by radar has proved to be notoriously difficult with the best systems still yet to attain sufficiently high levels of performance and reliability.","nearly equivalent classification; classification segmentation; various classification","B2"
"Claw","/ˈklɔ/","n.","claw, claws","None","sharp curved horny process on the toe of a bird or some mammals or reptiles","In this video, we'll break down the current state of the claw and give it a shot at solving one of my most annoying problems.","claw agent set; called nemo claw; operation eagle claw","B2"
"Collapse","/kəˈlæps/","v.","collapse, collapses, collapsed, collapsed, collapsing","collapsible (adj.)","break down, literally or metaphorically","Evidence suggests that supermassive black holes in the early universe may have formed from heavy seeds rather than the slow collapse of stars.","collapse as well; chaotic collapse; final collapse","B2"
"Commander","/kəˈmændɚ/","n.","commander, commanders","command (v.), commandership (n.)","an officer in command of a military unit","And that language of human in the loop is really interesting because you have a lot of military commanders then and since saying we will always have a human in the loop.","senior commander; code age commander; local commander","B2"
"Code","/ˈkoʊd/","n.","code, codes","coder (n.)","a set of rules or principles or laws (especially written ones)","You will find the link with a code in the description of this video.","pin code; writing code; claw code","B2"
"Combination","/ˌkɑmbəˈneɪʃən/","n.","combination, combinations","combine (v.), combinatorial (adj.)","a collection of things that have been combined; an assemblage of separate parts or qualities","Results of the present study show evidence of significant emotional valence behaviour differences between some age ranges and gender combinations.","rare combination; weird combination; color combination","B2"
"Commerce","/ˈkɑmɚs/","n. [U]","no changes","commercial (adj.)","transactions (sales and purchases) having the objective of supplying commodities (goods and services)","We will not hesitate to defend lives and the free flow of commerce.","commerce expert; mutual commerce; regarding interstate commerce","B2"
"Comment","/ˈkɑmɛnt/","n.","comment, comments","commentary (n.), commentate (v.)","a statement that expresses a personal opinion or belief or adds information","Okay guys, under nearly every video that I make about web servers or reverse proxies, I always get this one comment.","comment sections; leave us comment; comment saying","B2"
"Comedy","/ˈkɑmədi/","n.","comedy, comedies","None","light and humorous drama with a happy ending","I wasn't going to let nobody get in my way because that's how much I loved comedy.","dark comedy; comedy heroes; comedy festival","B2"
"Commit","/kəˈmɪt/","v.","commit, commits, committed, committed, committing","commitment (n.), committed (v.)","perform an act, usually with a negative connotation","Hamas is a violent extremist group known to commit heinous violence against civilians in Israel, and they were now in power.","commit murder; commit fraud; commit cannibalism","B2"
"Colleague","/ˈkɑliɡ/","n.","colleague, colleagues","collegial (adj.)","an associate that one works with","You ask a great question because we both know some colleagues Winrich Frywald at Rockefeller University who study facial expression and the neurobiology behind it.","senior colleague; amazing colleague; colleague alyssa rubin","B2"
"Communication","/kəˌmjunəˈkeɪʃən/","n. [U]","no changes","communicate (v.), communicational (adj.)","the activity of communicating; the activity of conveying information","Linguistic hybridization is becoming the dominant mode of professional communication in virtual workspaces across the globe.","communication strategies; communication skills; communication whether","B2"
"Companion","/kəˈmpænjən/","n.","companion, companions","companionship (n.)","a friend who is frequently in the company of another","Modern AI companions utilize comprehensive memory to reference previous sessions, which significantly improves the therapeutic alliance.","imaginary companion; notebook companion; cambridge companion","B2"
"Composer","/kəˈmpoʊzɚ/","n.","composer, composers","compose (v.)","someone who composes music as a profession","And we only realized that after someone found its model ID in Composer's metadata and posted it on Twitter.","composer tom fox; amazing game composer; composer active mainly","B2"
"Community","/kəˈmjunəti/","n.","community, communities","communal (adj.)","a group of people living in a particular local area","In the Cadis community forum, there's also a tutorial existing how to build the Caddy's binaries with these specific plugins.","international community; community project; local community","B2"
"Competition","/ˌkɑmpəˈtɪʃən/","n. [U]","no changes","compete (v.)","a business relation in which two parties compete to gain customers","Even if it doesn't mean a dramatic decrease in prices, more competition is a good thing.","actual competition; novice competition; insane competition","B2"
"Competitive","/kəˈmpɛtətɪv/","adj.","competitive, more competitive, most competitive","compete (v.), competitiveness (n.)","involving competition or competitiveness","In the paper, we provide a specific problem and a quantum algorithm that works better than any classical algorithm in terms of competitive ratio.","competitive engine; competitive logic; competitive analysis","B2"
"Competitor","/kəˈmpɛtətɚ/","n.","competitor, competitors","compete (v.)","the contestant you hope to defeat","The allegation, Live Nation used its power across concerts, venues, and ticketing to shut out competitors, locking venues into exclusive deals with Ticketmaster.","weaker competitor; hurdles competitor; main competitor","B2"
"Complicate","/ˈkɑmpləˌkeɪt/","v.","complicate, complicates, complicated, complicated, complicating","complication (n.)","to make something more difficult to do or understand","Adding too many new rules will only complicate the simple process even further.","complicate matters; complicate the situation; further complicate","B2"
"Compose","/kəˈmpoʊz/","v.","compose, composes, composed, composed, composing","composer (n.), component (n.), composing (n.), composure (n.), compositor (n.), composition (n.)","form the substance of","There's also a recommended docker compose setup which is really nice.","compose setup; boiler plates compose; compose module there","B2"
"Concentrate","/ˈkɑnsənˌtɹeɪt/","v.","concentrate, concentrates, concentrated, concentrated, concentrating","concentration (n.)","make denser, stronger, or purer","And I think the worst the worst vices in human nature come out when there is too much power and concentrated in their hands.","concentrate impulse response; often heavily concentrate; concentrate focus","B2"
"Composition","/ˌkɑmpəˈzɪʃən/","n.","composition, compositions","compose (v.)","the spatial property resulting from the arrangement of parts in relation to each other and to the whole","Over the last few centuries, human intervention, invasive species, and climate warming have drastically affected the composition and health of Mediterranean ecosystems on almost every continent.","composition box; message composition; frequency composition","B2"
"Concentration","/ˌkɑnsənˈtɹeɪʃən/","n.","concentration, concentrations","concentrate (v.)","the strength of a solution; number of molecules of a substance in a given volume","And this is interesting because this is a copper tripeptide that has been found to decrease in expression and concentration as we age.","customer concentration; show concentration; market concentration","B2"
"Concerning","/kəˈnsɝnɪŋ/","prep.","no changes","None","regarding; about; on the subject of","Cannabis use is probably the most concerning thing that I see in clinical practice.","pretty concerning; deeply concerning; developing consensus concerning","B2"
"Conductor","/kəˈndʌktɚ/","n.","conductor, conductors","conduct (v.)","the person who leads a musical group","But the brain ultimately appears to be the conductor of this orchestra of physiology and metabolism.","ideal conductor; inner conductor; conductor making sure","B2"
"Confusion","/kənˈfjuʒən/","n. [U]","no changes","confuse (v.)","disorder resulting from a failure to behave predictably","When you have conceptual clarity, I think there's less confusion.","confusion anxiety; reduce confusion; cause confusion","B2"
"Concept","/ˈkɑnsɛpt/","n.","concept, concepts","conceptual (adj.)","an abstract or general idea inferred or derived from specific instances","The design concept of soft fascination uses specific spatial geometries to help the human brain recover from intense digital fatigue.","core concept; whole concept; general concept","B2"
"Concrete","/kənˈkɹit/","adj.","concrete, more concrete, most concrete","concretion (n.), concreteness (n.)","capable of being perceived by the senses; not abstract or imaginary","This has resulted in a prevalence of free-riding behavior among major polluters and a lack of concrete conditionality in NDCs.","roman concrete; giant concrete; concrete examples","B2"
"Confess","/kəˈnfɛs/","v.","confess, confesses, confessed, confessed, confessing","confessor (n.), confession (n.)","confess to a punishable or reprehensible deed, usually under pressure","I confess some high-intensity interval train type stuff and then some a lot of walks, a lot of hikes.","confess a crime; confess the truth; reluctant to confess","B2"
"Consequent","/ˈkɑnsəkwənt/","adj.","consequent, more consequent, most consequent","consequence (n.)","following or accompanying as a consequence","Moreover, the often highly overlapping gene sets and the consequent low interpretability of gene sets' collections demand for a reduction of the included gene sets.","consequent modular brain; consequent loss; using the consequent","B2"
"Confidence","/ˈkɑnfədəns/","n. [U]","no changes","confide (v.), confident (adj.), confidential (adj.)","freedom from doubt; belief in yourself and your abilities","Using this dataset, we show that recent LLMs can classify human expert confidence in climate-related statements, especially in a few-shot learning setting, but with limited accuracy.","confidence comes; real confidence; complete confidence","B2"
"Conference","/ˈkɑnfɚəns/","n.","conference, conferences","confer (v.)","a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda)","I went to the conference for a few days and walked the show floor and talked to Sinet the little in inconference network because this is for supercomputing high performance computing.","largest networking conference; munich conference; round table conference","B2"
"Congratulate","/kənˈɡɹætʃəˌleɪt/","v.","congratulate, congratulates, congratulated, congratulated, congratulating","congratulation (n.), congratulatory (adj.)","say something to someone that expresses praise","I've got to also congratulate you, Alex, for doing a effective presentation there while working out.","genuinely congratulate; congratulate yourselves; reality star congratulate","B2"
"Conscience","/ˈkɑnʃəns/","n.","conscience, consciences","conscientious (adj.)","motivation deriving logically from ethical or moral principles that govern a person's thoughts and actions","Throughout the show, Matt leaned on his faith, questioning his own conscience, and delving into morality and justice through conversations with Karen, Jessica or even Dex.","islam conscience; own conscience; clean conscience","B2"
"Conquer","/ˈkɑŋkɚ/","v.","conquer, conquers, conquered, conquered, conquering","conqueror (n.), conquering (n.)","to put down by force or authority","You're not trying to conquer your body, but you do need to nudge it and sometimes push it.","never conquer; conquer russia; conquer iraq","B2"
"Consequence","/ˈkɑnsəkwəns/","n.","consequence, consequences","consequent (adj.), consequential (adj.)","a phenomenon that follows and is caused by some previous phenomenon","As a consequence of these fires, a large number of structures are destroyed, releasing household chemicals into the environment as uncontrolled toxins.","logical consequence; downstream consequence; catastrophic consequence","B2"
"Constitute","/ˈkɑnstəˌtut/","v.","constitute, constitutes, constituted, constituted, constituting","constituent (adj.), constitution (n.)","form or compose","The data science methodology using network theory, coupled with standard econometric techniques constitute a new approach to studying multi-level economic phenomena in a comprehensive manner.","environmental fluctuations constitute; article constitute; constitute progress","B2"
"Congress","/ˈkɑŋɡɹəs/","n.","congress, congresses","None","the legislature of the United States government","Congress even held hearings and quoted song lyrics.","american congress; congress across; help congress","B2"
"Constitution","/ˌkɑnstəˈtuʃən/","n.","constitution, constitutions","constitute (v.), constitutionalize (v.)","law determining the fundamental political principles of a government","It creates a constitution meant to balance the power between all of these religious groups, but that balance wouldn't last.","new iraqi constitution; constitution meant; constitution back","B2"
"Constructive","/kənsˈtɹʌktɪv/","adj.","constructive, more constructive, most constructive","constructiveness (n.)","constructing or tending to construct or improve or promote development","Ultimately, I think Seros takes a more constructive and less frustrating tack on the Returnal experience.","constructive solid geometry; constructive comments; constructive thing","B2"
"Conservative","/kəˈnsɝvətɪv/","adj.","conservative, more conservative, most conservative","conservativism (n.)","resistant to change","It's possible that this is a more conservative spin on the returnal system, or perhaps it uses a more conventional layout system altogether.","conservative because; conservative approach; conservative voices","B2"
"Consistent","/kəˈnsɪstənt/","adj.","consistent, more consistent, most consistent","consistently (adv.), consistency (n.)","(sometimes followed by `with') in agreement or consistent or reliable; - FDR","When we aren't getting great sleep on a consistent basis, everything suffers.","pretty consistent; consistent basis everything; really consistent","B2"
"Consist","/kəˈnsɪst/","v.","consist, consists, consisted, consisted, consisting","consistence (n.), consistency (n.)","originate (in)","To the best of our knowledge, this work presents the first demonstration of successfully training deep RL agents in the real world using observations that exclusively consist of tactile images.","dataset consist; surface consist; banks consist","B2"
"Construct","/kənsˈtɹʌkt/","v.","construct, constructs, constructed, constructed, constructing","constructor (n.), construction (n.)","make by combining materials and parts","The time is ripe to reformulate his ambitious goals, searching for ways to interpret objectively measured brain processes in terms of suitable psychological constructs.","social construct; construct societies; social psychology construct","B2"
"Construction","/kənsˈtɹʌkʃən/","n.","construction, constructions","construct (v.)","the act of constructing something","Our results indicate that convolutional autoencoders may provide an effective platform for the construction of surrogate climate models.","construction company; begin construction; construction guy","B2"
"Consultant","/kəˈnsʌltənt/","n.","consultant, consultants","consult (v.), consultancy (n.)","an expert who gives advice","And when he went into elected office, which is a part-time legislature, he then became a consultant for charter schools.","consultant johnson says; bureaucracy lobbyists consultant; trial consultant","B2"
"Consult","/kəˈnsʌlt/","v.","consult, consults, consulted, consulted, consulting","consultant (n.), consultive (adj.), consultation (n.), consultative (adj.), consultatory (adj.)","get or ask advice from","I paid for an online consult with Mike.","consult fees; consult congress; consult someone","B2"
"Contest","/ˈkɑntɛst/","n.","contest, contests","contestee (n.), contester (n.), contestable (adj.), contestation (n.)","an occasion on which a winner is selected from among two or more contestants","After all, Beijing is certainly not trying to win a global popularity contest when it comes to Taiwan — domestic Chinese legitimacy is all that matters.","drinking contest; global popularity contest; contest twice","B2"
"Content","/ˈkɑntɛnt/","n. [U]","no changes","contain (v.), contentment (n.)","everything that is included in a collection and that is held or included in something","Generative AI has transitioned from simple content generation to autonomous orchestration, where multimodal reasoning serves as the core cognitive engine for complex, real-world problem solving.","emotional content; japanese content; fab content","B2"
"Container","/kəˈnteɪnɚ/","n.","container, containers","contain (v.), containerise (v.), containerize (v.)","any object that can be used to hold things (especially a large metal boxlike object of standardized dimensions that can be loaded from one form of transport to another)","And what is also super cool, Hostinger added a new Docker management feature, which is really practical if you're running a couple of containers on your VPS and you don't want to always log into SSH.","container images; container file system; container restart policy","B2"
"Continual","/kəˈntɪnjuəl/","adj.","continual, more continual, most continual","continually (adv.)","occurring without interruption; chiefly restricted to what recurs regularly or frequently in a prolonged and closely spaced series","Do you think football would be as entertaining if there wasn't this continual possibility that someone might get hurt.","support for continual; used for continual; method for continual","B2"
"Consume","/kəˈnsum/","v.","consume, consumes, consumed, consumed, consuming","consumer (n.), consumable (adj.), consumption (n.), consumptive (adj.)","eat immoderately","And that allows me to take in the protein I need without consuming excess calories.","end up consume; consume content; time consume","B2"
"Consumer","/kəˈnsumɚ/","n.","consumer, consumers","consume (v.)","a person who uses goods or services","But this also makes imports to China more expensive, driving up the price of its consumer goods.","consumer confidence; regular consumer; lower income consumer","B2"
"Context","/ˈkɑntɛkst/","n.","context, contexts","contextual (adj.)","discourse that surrounds a language unit and helps to determine its interpretation","My dad put things in context when I asked him what he loved the most about watching the production crew in here.","historical context; single context; context windows","B2"
"Contrary","/ˈkɑntɹɛɹi/","adj.","contrary, more contrary, most contrary","contrariness (n.)","very opposed in nature or character or purpose","On the contrary, at the time of the alleged takeoff economic growth started to be diverted to a slower trajectory.","contrary view; contrary immediately after; iran goes contrary","B2"
"Converse","/ˈkɑnvɚs/","v.","converse, converses, conversed, conversed, conversing","conversation (n.)","carry on a conversation","Where we left off, we were conversing with our chatbot using text.","imagine converse; arenas converse; converse new balance","B2"
"Continuous","/kəˈntɪnjuəs/","adj.","continuous, more continuous, most continuous","continuously (adv.), continuity (n.)","continuing in time or space without interruption","Continuous Glucose Monitors are now standard for endurance athletes to adjust carbohydrate intake in real-time based on metabolic spikes.","continuous loop; challenging continuous; continuous improvement","B2"
"Convenience","/kəˈnvinjəns/","n.","convenience, conveniences","convenient (adj.)","the state of being suitable or opportune","Sociologists identify a proximity paradox in fifteen minute cities, where hyper-local convenience may inadvertently lead to social stratification.","about convenience; plate improving convenience; convenience stores near","B2"
"Contrast","/ˈkɑntɹæst/","n.","contrast, contrasts","contrasty (adj.), contrastive (adj.)","the opposition or dissimilarity of things that are compared; ,","In contrast to the previous works in quantum- modeling, we proceed in the state-dependent framework; in particular, distributivity, compatibility, and RRE are considered in a fixed mental state.","interesting contrast; greater contrast; big contrast","B2"
"Contribute","/kənˈtɹɪbjut/","v.","contribute, contributes, contributed, contributed, contributing","contributor (n.), contribution (n.), contributive (adj.), contributory (adj.)","bestow a quality on","This study aims to analyse and survey the contributing aspects to this technology's improvement and broad adoption.","contribute financially; work contribute; contribute back","B2"
"Contribution","/ˌkɑntɹəˈbjuʃən/","n.","contribution, contributions","contribute (v.)","the part played by a person in bringing about a result","The thermodynamic contribution is robust and well understood, but theoretical understanding of the microphysical and dynamical contributions is still being developed.","main contribution; major contribution; primary contribution","B2"
"Convey","/kəˈnveɪ/","v.","convey, conveys, conveyed, conveyed, conveying","conveyance (n.)","make known; pass on, of information","The MVPF gives policymakers important information about the equity-efficiency trade-off that is not necessarily conveyed by absolute welfare measures.","proposed scheme convey; necessarily convey; convey sound","B2"
"Convention","/kəˈnvɛnʃən/","n.","convention, conventions","conventional (adj.)","a large formal assembly","America faces an enemy that has no regard for conventions of war or rules of morality.","convention center; calling convention; open convention","B2"
"Conventional","/kəˈnvɛnʃənəl/","adj.","conventional, more conventional, most conventional","conventionally (adv.), convention (n.)","following accepted customs and proprieties","While conventional NMR requires averaging over large ensembles, recent progress with single-spin quantum sensors has created the prospect of magnetic imaging of individual molecules.","conventional monetary policy; conventional approach based; conventional weapons","B2"
"Cooperate","/koʊˈɑpɚˌeɪt/","v.","cooperate, cooperates, cooperated, cooperated, cooperating","cooperator (n.), cooperation (n.), cooperative (adj.)","work together on a common enterprise of project","Iraq has, on the whole, cooperated rather well.","receivers cooperate; both cooperate; humans cooperate","B2"
