word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Page,/ˈpeɪdʒ/,n.,"page, pages",pager (n.),one side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains｜書頁的一面或其包含的文字或圖畫,Please turn to the next page in your book.,turn the page; next page; page number,A1
Package,/ˈpækədʒ/,n.,"package, packages","pack (v.), packaging (n.)",a collection of things wrapped or boxed together｜包裝或裝箱在一起的一組東西,A big package came in the mail today.,whole package; software package; package deal,A1
Pants,/ˈpænts/,n.,"pants, no changes",None,trousers; a piece of clothing covering the legs from the waist down｜褲子；從腰部以下覆蓋腿部的衣物,"You showed up in your plaid pants, dressed up.",cargo pants; white pants; a pair of pants,A1
Paint,/ˈpeɪnt/,n. [U],no changes,"painter (n.), painting (n.)",a colored liquid that you put on a surface to change its color or protect it｜塗在表面上改變顏色或保護表面的有色液體,She dipped the brush into the white paint.,paint fumes; paint job; white paint,A1
Parent,/ˈpɛɹənt/,n.,"parent, parents","parental (adj.), parentage (n.), parenthood (n.)",a father or mother｜父親或母親,Each parent received a letter from the school.,single parent; parent and child; good parent,A1
Pair,/ˈpɛɹ/,n.,"pair, pairs",pairing (n.),a set of two similar things considered as a unit｜被視為一個單位的兩個相似物品,I'm not going to put on a pair of jeans.,a pair of; pair of shoes; new pair,A1
Paper,/ˈpeɪpɚ/,n. [U],no changes,"papery (adj.), paperer (n.), papering (n.)","a thin material used for writing, printing, or wrapping things｜用於書寫、印刷或包裝物品的薄材料",He wrote the address on a piece of paper.,a piece of paper; write on paper; paper bag,A1
Past,/ˈpæst/,adj.,"past, more past, most past",pastness (n.),earlier than the present time; no longer current｜比現在早的；不再是現行的,Past mistakes can teach us how to make better choices today.,past few months; past experience; past events,A1
Part,/ˈpɑɹt/,n.,"part, parts","partial (adj.), parting (n.), partitive (adj.)",a piece or section of something bigger｜某物的一部分或區段,This part of the city is very quiet at night.,a part of; take part; main part,A1
Party,/ˈpɑɹti/,n.,"party, parties",None,a social gathering of people to celebrate or have fun together｜人們聚在一起慶祝或娛樂的社交聚會,Aren't you going to a party or something.,birthday party; have a party; go to a party,A1
Pencil,/ˈpɛnsəl/,n.,"pencil, pencils",None,a thin wooden tool for writing or drawing｜用於書寫或繪畫的細長木製工具,She drew a picture with a yellow pencil.,a pencil case; sharp pencil; colored pencil,A1
Park,/ˈpɑɹk/,n.,"park, parks",parking (n.),a large area of land preserved in its natural state as public property｜保留其自然狀態作為公共財產的大片土地,We haven't even entered the park yet.,play in the park; a national park; amusement park,A1
Pass,/ˈpæs/,v.,"pass, passes, passed, passed, passing","passer (n.), passage (n.), passing (n.)",go across or through｜穿過；經過,She passed the salt to her mother at dinner.,pass the test; pass by; pass the time,A1
Pen,/ˈpɛn/,n.,"pen, pens",penning (n.),a writing implement with a point from which ink flows｜書寫時尖端流出墨水的工具,He wrote his name with a blue pen.,put pen to paper; ballpoint pen; sign with a pen,A1
Pay,/ˈpeɪ/,v.,"pay, pays, paid, paid, paying","payee (n.), payer (n.), payment (n.)",to give money for something you buy｜為所買的東西付錢,I will pay for the coffee today.,pay for; pay the bill; pay money,A1
People,/ˈpipəl/,n.,"people, peoples",None,"more than one person; men, women, and children｜多人，指男女老幼",Many people come to the park on sunny days.,many people; young people; other people,A1
Perhaps,/pɚˈhæps/,adv.,no changes,None,by chance｜或許,Perhaps we can go to the beach tomorrow.,perhaps not; perhaps the best; perhaps before,A1
Piano,/piˈænoʊ/,n.,"piano, pianos","pianist (n.), pianistic (adj.)",a large musical instrument with black and white keys｜有黑白鍵的大型樂器,My sister plays the piano every evening.,play the piano; piano lesson; grand piano,A1
Person,/ˈpɝsən/,n.,"person, people","personify (v.), personhood (n.)","a man, woman, or child｜人，指男人、女人或小孩",She is a very kind and friendly person.,a young person; every person; one person,A1
Picnic,/ˈpɪˌknɪk/,n.,"picnic, picnics",picnicker (n.),a day devoted to an outdoor social gathering｜戶外社交聚會的一天,We had a nice picnic by the river.,go on a picnic; picnic in the park; family picnic,A1
Photo,/ˈfoʊˌtoʊ/,n.,"photo, photos",None,an image taken by a camera｜相機拍攝的影像,I took a photo of the big tree.,take a photo; wonderful photo; share a photo,A1
Phone,/ˈfoʊn/,n.,"phone, phones","phoner (n.), phonic (adj.), phonate (v.), phonetic (adj.)",a device you use to talk to someone who is far away｜用來與遠方的人說話的裝置,She left her phone on the kitchen table.,phone call; mobile phone; answer the phone,A1
Pet,/ˈpɛt/,n.,"pet, pets","petter (n.), petting (n.)",a domesticated animal kept for companionship or amusement｜作為陪伴或娛樂而被飼養的動物,"Look, kids, pets didn't ask for this.",pet parrot; pet dog; have a pet,A1
Pick,/ˈpɪk/,v.,"pick, picks, picked, picked, picking","picker (n.), picking (n.), pickings (n.)",select carefully from a group｜從群體中仔細挑選,You may pick one color from the chart.,pick a winner; pick carefully; pick from,A1
Pig,/ˈpɪɡ/,n.,"pig, pigs","piggy (adj.), piglet (n.)",a pink farm animal kept for its meat｜作為肉類養殖的粉紅色農場動物,The pink pig slept in the mud.,a pink pig; a fat pig; baby pig,A1
Pie,/ˈpaɪ/,n.,"pie, pies",None,dish baked in pastry-lined pan often with a pastry top｜在麵皮襯底的烤盤中烘烤，常有麵皮覆蓋,By the end she put pie in my face.,pie charts; apple pie; eat pie,A1
Picture,/ˈpɪktʃɚ/,n.,"picture, pictures","pictural (adj.), picturing (n.)",a visual representation (of an object or scene or person or abstraction) produced on a surface｜在表面上呈現的視覺形象,She drew a picture of her house in art class.,clear picture; full picture; best picture,A1
Piece,/ˈpis/,n.,"piece, pieces",None,"a part of something, or one single item of something｜某物的一部分，或是其中一個單項",She cut the cake into eight pieces.,a piece of cake; a piece of paper; a small piece,A1
Pin,/ˈpɪn/,n.,"pin, pins",None,a piece of jewelry that is pinned onto the wearer's garment｜別在衣服上的珠寶飾品,She used a pin to hold the cloth.,safety pin; pin down; lapel pin,A1
Pink,/ˈpɪŋk/,adj.,"pink, pinker, pinkest",pinkify (v.),of a light shade of red｜淺紅色的,The sky turned pink and blue at sunset.,light pink; pink shirt; pink flower,A1
Plan,/ˈplæn/,n.,"plan, plans","planner (n.), planning (n.)",a series of steps to be carried out or goals to be accomplished｜一系列要執行的步驟或要達成的目標,Our plan is to leave early and avoid the traffic.,make a plan; military plan; a good plan,A1
Place,/ˈpleɪs/,n.,"place, places",placement (n.),a point located with respect to surface features of some region｜相對於某區域表面特徵的點,This is a good place to have a picnic.,first place; good place; take place,A1
Pipe,/ˈpaɪp/,n.,"pipe, pipes",piper (n.),a long hollow tube that liquid or gas flows through｜液體或氣體流經的長空心管,Water came out of the broken pipe.,lead pipe; water pipe; pipe smoke,A1
Pond,/ˈpɑnd/,n.,"pond, ponds",None,a small lake｜小湖泊,Ducks swim in the small pond near my home.,small pond; fish pond; garden pond,A1
Plane,/ˈpleɪn/,n.,"plane, planes","planar (adj.), planer (n.), planation (n.), planeness (n.)",a flying machine with wings that carries people｜機身有機翼的飛行器，用於載人,"Wait, a plane crashes into the hospital.",on a plane; by plane; get on a plane,A1
Plant,/ˈplænt/,n.,"plant, plants","plantal (adj.), planter (n.), planting (n.), plantlet (n.)",a living thing with leaves that grows in soil｜有葉子、生長在土壤中的生物,I water the small plant every morning.,a green plant; water a plant; a small plant,A1
Planet,/ˈplænət/,n.,"planet, planets","planetal (adj.), planetary (adj.)",a large round object in space that moves around a star like the sun｜太空中環繞恆星如太陽運行的巨大圓形物體,Earth is the only planet that we know has life on it.,a distant planet; save the planet; explore a planet,A1
Plate,/ˈpleɪt/,n.,"plate, plates","plater (n.), plating (n.)",a flat dish used for serving or eating food｜用於盛放或進食食物的扁平容器,She put the sandwiches on a large plate.,dinner plate; on a plate; plate of food,A1
Player,/ˈpleɪɚ/,n.,"player, players",play (v.),a person who participates in or is skilled at some game｜參與或擅長某項遊戲的人,Each player gets five cards to start.,single player; team player; major player,A1
Please,/ˈpliz/,v.,"please, pleases, pleased, pleased, pleasing","pleaser (n.), pleasant (adj.), pleasing (n.), pleasure (n.)",give pleasure to or be pleasing to｜使高興或使滿意,She tries hard to please her teacher.,please check out; please let; please allow,A1
Play,/ˈpleɪ/,v.,"play, plays, played, played, playing","player (n.), playing (n.), playlet (n.)",to take part in a game or do something for fun｜參加遊戲或為了好玩而做某事,The children love to play in the park after school.,play a game; play outside; play with friends,A1
Class,/ˈklæs/,n.,"class, classes","classy (adj.), classify (v.)",a group of students who are taught together; also a lesson｜一起上課的學生群體；也指一堂課,We have a math class every morning at school.,school class; art class; workout class,A1
Popcorn,/ˈpɑˌpkɔɹn/,n. [U],no changes,None,corn having small ears and kernels that burst when exposed to dry heat｜玉米的一種，果穗小，受熱會爆開,We ate a big bag of popcorn at the movies.,eating popcorn; popcorn man; bag of popcorn,A1
Pleasure,/ˈplɛʒɚ/,n.,"pleasure, pleasures",please (v.),a fundamental feeling that is hard to define but that people desire to experience｜難以定義但人們渴望體驗的基本情感,This was an honor and a pleasure.,with pleasure; for pleasure; achieve pleasure,A1
Pool,/ˈpul/,n.,"pool, pools",None,a large hole filled with water where people swim｜人們游泳的大型蓄水坑,We like to swim in the pool on hot summer days.,a swimming pool; jump in the pool; a deep pool,A1
Poor,/ˈpʊɹ/,adj.,"poor, poorer, poorest",poorness (n.),having little money; not wealthy｜沒有什麼錢的；不富裕的,The poor old man had no warm coat.,poor countries; poor border; poor nations,A1
Potato,/pəˈteɪˌtoʊ/,n.,"potato, potatoes",None,a round vegetable with a brown or yellow skin that grows underground｜圓形蔬菜，皮為棕色或黃色，生長在地下,I think you've got two bowls of potatoes.,mashed potato; sweet potatoes; baked potato,A1
Pot,/ˈpɑt/,n.,"pot, pots",None,"a round, deep container used for cooking food on a stove｜圓形深底的容器，用於在爐子上烹煮食物",She cooked the soup in a big pot.,pot pans; hot pot; cooking pot,A1
Possible,/ˈpɑsəbəl/,adj.,"possible, more possible, most possible","possibility (n.), possibleness (n.)",capable of happening or existing｜可能會發生或存在的,Come as soon as possible so we are not late.,possible ways; simplest possible; possible offense,A1
Popular,/ˈpɑpjəlɚ/,adj.,"popular, more popular, most popular",popularity (n.),"regarded with great favor, approval, or affection especially by the general public｜受大眾高度喜愛、認可或喜愛的",This song is popular with young listeners.,popular today; popular support; popular front,A1
Power,/ˈpaʊɚ/,n. [U],no changes,None,the energy that makes machines or lights work｜使機器運轉或電燈發光的能源,"The storm cut the power, so all the lights went off.",electric power; lose power; power supply,A1
Present,/ˈpɹɛzənt/,n.,"present, presents","presence (n.), presenter (n.), presentment (n.), presentness (n.), presentation (n.)",the time that is happening now; also a gift given to someone｜正在發生的時間；也指送給別人的禮物,She gave her mother a beautiful present on her birthday.,birthday present; at present; always present,A1
Prepare,/pɹiˈpɛɹ/,v.,"prepare, prepares, prepared, prepared, preparing","preparation (n.), preparative (adj.), preparatory (adj.)",to get something or yourself ready for a later time｜為稍後的時間做準備,My mother likes to prepare dinner before we get home.,prepare a meal; prepare for school; prepare carefully,A1
Practice,/ˈpɹæktəs/,n.,"practice, practices",practical (adj.),doing something many times to get better at it｜反覆做某事以變得更擅長,She does piano practice for an hour every evening.,daily practice; need more practice; music practice,A1
Probably,/ˈpɹɑbəbli/,adv.,"probably, more probably, most probably",None,almost certainly; very likely to happen or be true｜幾乎確定；很可能發生或屬實,It will probably rain later today.,probably true; will probably; probably not,A1
Price,/ˈpɹaɪs/,n.,"price, prices","pricy (adj.), pricey (adj.), pricing (n.)",the amount of money you pay to buy something｜購買某物所需支付的金額,The price of the shoes was too high for me.,a high price; a low price; the price of,A1
Pretty,/ˈpɹɪti/,adj.,"pretty, prettier, prettiest",prettiness (n.),nice to look at; attractive in a delicate way｜好看；嬌美動人的,She wore a pretty dress to the party.,a pretty girl; a pretty dress; a pretty flower,A1
Problem,/ˈpɹɑbləm/,n.,"problem, problems","problematic (adj.), problematical (adj.)",a state of difficulty that needs to be resolved｜需要解決的困難狀態,We present a problem and all of us attack it.,central problem; solve problem; huge problem,A1
Program,/ˈpɹoʊˌɡɹæm/,n.,"program, programs","programing (n.), programmer (n.)",a show on television or radio｜電視或廣播節目,I watch my favorite program after dinner.,TV program; evening program; training program,A1
Proud,/ˈpɹaʊd/,adj.,"proud, prouder, proudest",None,feeling happy about something good you or others have done｜對自己或他人的成就感到高興,My parents are very proud of me.,proud of; feel proud; a proud father,A1
Public,/ˈpʌblɪk/,adj.,"public, more public, most public",publicity (n.),not private; open to or concerning the people as a whole｜非私人；公開的或與大眾有關的,It's the first time I've done this in public.,public opinion; public service; public school,A1
Put,/ˈpʊt/,v.,"put, puts, put, put, putting",None,put into a certain place or abstract location｜放置在某處或抽象位置,Please put the dishes on the table before dinner.,put on; put down; put away,A1
Push,/ˈpʊʃ/,v.,"push, pushes, pushed, pushed, pushing","pushy (adj.), pusher (n.), pushing (n.)",to use your hands to move something away from you｜用手將某物推離自己,I had to push the heavy door open.,push the door; push a button; push hard,A1
Quarter,/ˈkwɔɹtɚ/,n.,"quarter, quarters","quarters (n.), quarterly (adj.), quartering (n.)",one of four equal parts｜四等分之一,She ate a quarter of the apple.,a quarter of; three quarters; quarter hour,A1
Pull,/ˈpʊl/,v.,"pull, pulls, pulled, pulled, pulling","puller (n.), pulling (n.)",to drag or draw something toward you by applying force｜用力將某物拉向自己,Pull the door toward you to open it.,pull out; pull up; pull down,A1
Queen,/ˈkwin/,n.,"queen, queens",queenly (adj.),"a woman who rules a country, or a king's wife｜統治國家的女性，或國王的妻子",The queen waved to the happy people.,queen bee; beauty queen; drama queen,A1
Question,/ˈkwɛstʃən/,n.,"question, questions","questioner (n.), questioning (n.)",a sentence that you say or write to ask for an answer｜用言語或文字提出以尋求回答的句子,The teacher asked the class a very easy question.,ask a question; answer a question; a good question,A1
Quick,/ˈkwɪk/,adj.,"quick, quicker, quickest",quickness (n.),moving or doing something fast｜移動或做事快速的,She took a quick shower before school.,a quick look; a quick answer; a quick walk,A1
Quiet,/ˈkwaɪət/,adj.,"quiet, quieter, quietest",quietness (n.),making little or no noise; calm and peaceful｜很少或沒有聲音；安靜平和的,Everyone be quiet while I do this.,stay quiet; quiet room; relatively quiet,A1
Reach,/ˈɹitʃ/,v.,"reach, reaches, reached, reached, reaching",reaching (n.),"reach a destination, either real or abstract｜到達目的地，無論是實際或抽象的",I can reach the top shelf now.,reach out; reach the top; hard to reach,A1
Rain,/ˈɹeɪn/,n. [U],no changes,rainy (adj.),water falling in drops from vapor condensed in the atmosphere｜大氣中水汽凝結後形成的雨滴,We stayed inside because of the heavy rain.,heavy rain; in the rain; rain falls,A1
Race,/ˈɹeɪs/,n.,"race, races",racer (n.),any competition｜任何競賽,The children ran as fast as they could in the race.,human race; win a race; race against time,A1
Quite,/ˈkwaɪt/,adv.,"quite, no changes",None,to a degree (not used with a negative)｜到某種程度（不用於否定句）,It was quite a difficult decision to make.,quite interesting; quite good; quite well,A1
Read,/ˈɹɛd/,v.,"read, reads, read, read, reading","reader (n.), reading (n.)",interpret something that is written or printed｜解讀書面或印刷的內容,She likes to read a book before bed.,read aloud; read something; read through,A1
Ready,/ˈɹɛdi/,adj.,"ready, readier, readiest","readying (n.), readiness (n.)",prepared and able to do something now｜準備好的，能夠立即做某事的,We are ready to go to the park.,get ready; ready to go; ready for school,A1
Radio,/ˈɹeɪdiˌoʊ/,n.,"radio, radios",None,a device that receives signals sent through the air and plays sounds or music｜接收空氣中傳送的訊號並播放聲音或音樂的裝置,We listened to the news on the radio.,turn on the radio; listen to the radio; car radio,A1
Real,/ˈɹil/,adj.,"real, more real, most real","reality (n.), realness (n.)",actually existing or happening; not imaginary or fake｜實際存在或發生的；不是虛構的,"Is that a real diamond, or just a piece of glass?",real trouble; real clarity; into real,A1
Really,/ˈɹɪli/,adv.,"really, no changes",None,in accordance with truth or fact or reality｜符合事實或真相,"On the other hand, it's really flexible.",really want; really enjoy; really fast,A1
Restaurant,/ˈɹɛstɚˌɑnt/,n.,"restaurant, restaurants",None,a building where people go to eat｜人們去吃飯的建築物,We had dinner at a small restaurant.,favorite restaurant; local restaurant; small restaurant,A1
Receive,/ɹəˈsiv/,v.,"receive, receives, received, received, receiving","receiver (n.), receptor (n.), reception (n.), receptive (adj.)",get something; come into possession of｜獲得某物；收到,She was happy to receive a letter from her friend.,receive a letter; receive news; receive help,A1
Repeat,/ɹɪˈpit/,v.,"repeat, repeats, repeated, repeated, repeating","repeater (n.), repeating (n.), repetition (n.), repetitive (adj.)","to say, state, or perform again｜再次說、表達或表演",Please repeat the question for me.,on repeat; repeat the question; repeat again,A1
Remember,/ɹɪˈmɛmbɚ/,v.,"remember, remembers, remembered, remembered, remembering","remembering (n.), remembrance (n.)",recall knowledge from memory; have a recollection｜從記憶中回想起知識；有記憶,It gives me the answers and I remember it.,remember trying; remember opening; remember correctly,A1
Red,/ˈɹɛd/,adj.,"red, redder, reddest",redness (n.),of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies｜光譜末端（鄰近橙色）的顏色；像血液、櫻桃、番茄或紅寶石的顏色,He painted the front door red to make it stand out.,bright red; red flag; red wine,A1
Rock,/ˈɹɑk/,n.,"rock, rocks","rocky (adj.), rocker (n.)",a hard piece of stone｜一塊堅硬的石頭,We sat on a big rock by the river.,a large rock; a flat rock; throw a rock,A1
Right,/ˈɹaɪt/,adj.,no changes,rightness (n.),being or located on or directed toward the side of the body to the east when facing north｜當面向北時，身體右側或朝向該側的,She turned right at the corner and found the shop.,on the right; right side; turn right,A1
Ride,/ˈɹaɪd/,v.,"ride, rides, rode, ridden, riding",rider (n.),"sit and travel on the back of animal, usually while controlling its motions｜坐在動物背上並控制其行動",She learned to ride a horse on her uncle's farm.,ride a horse; ride a bike; ride across,A1
River,/ˈɹɪvɚ/,n.,"river, rivers",None,a long line of water that flows to the sea｜流向大海的長條水道,We can swim in the river on hot days.,a long river; by the river; cross the river,A1
Sky,/ˈskaɪ/,n.,"sky, skies",None,the atmosphere and outer space as viewed from the earth｜從地球看到的大氣層和外太空,There was that comet in the sky.,blue sky; open sky; dark sky,A1
Sleep,/ˈslip/,n. [U],no changes,"sleepy (adj.), sleeper (n.), sleeping (n.)","the natural rest your body and mind need, usually at night｜身體和心靈通常在夜間需要的自然休息",A good night of sleep helps you feel better the next day.,poor sleep; sleep diet; great night's sleep,A1
Sister,/ˈsɪstɚ/,n.,"sister, sisters","sisterly (adj.), sisterhood (n.)",a girl or woman with the same parents as you｜與你同父母的女或女性,My sister and I share a small room at home.,a big sister; a little sister; my older sister,A1
Season,/ˈsizən/,n.,"season, seasons","seasoner (n.), seasoning (n.)",a period of the year marked by special events or activities in some field｜某領域以特殊事件或活動為標誌的一年中的時期,Winter is my favourite season of the year.,rainy season; new season; in season,A1
Soccer,/ˈsɑkɚ/,n. [U],no changes,None,a game where two teams kick a ball into a goal｜兩隊將球踢進球門的比賽,We play soccer in the park after school.,play soccer; a soccer ball; a soccer team,A1
Sit,/ˈsɪt/,v.,"sit, sits, sat, sat, sitting","sitter (n.), sitting (n.)",to rest on a chair or seat｜坐在椅子或座位上休息,Please sit on the chair next to me.,sit down; sit still; sit on a chair,A1
Size,/ˈsaɪz/,n.,"size, sizes",None,how big or small something is｜某物的大小或小,"Please choose your size: small, medium, or large.",certain size; medium size; minimum size,A1
Smell,/ˈsmɛl/,v.,"smell, smells, smelled, smelt, smelling","smelly (adj.), smelling (n.)",inhale the odor of; perceive by the olfactory sense｜吸入氣味；透過嗅覺感知,I can smell fresh bread in the kitchen.,smell bad; smell good; smell something,A1
Smart,/ˈsmɑɹt/,adj.,"smart, smarter, smartest","smarting (n.), smartness (n.)",showing mental alertness and calculation and resourcefulness｜顯示心智敏捷、計算能力與機智,She is a smart student who always finishes her homework early.,really smart; smart device; smart choice,A1
Small,/ˈsmɔl/,adj.,"small, smaller, smallest",smallness (n.),limited or below average in number or quantity or magnitude or extent｜在數量、大小或程度上低於平均或有限,"I think we're on a small island, too.",small parts; small steps; small area,A1
Slow,/ˈsloʊ/,adj.,"slow, slower, slowest","slowing (n.), slowness (n.)",not moving quickly; taking a comparatively long time｜不快速移動；花費較長時間,It's cool but I find it unnecessary and slow.,slow down; too slow; go slow,A1
Snow,/ˈsnoʊ/,n. [U],no changes,snowy (adj.),soft white pieces of frozen water that fall from the sky｜從天空落下的柔軟白色冰凍水塊,The children play in the white snow all day.,heavy snow; fresh snow; play in the snow,A1
Smile,/ˈsmaɪl/,v.,"smile, smiles, smiled, smiled, smiling","smiler (n.), smiling (n.)","change one's facial expression by spreading the lips, often to signal pleasure｜透過擴展嘴唇改變面部表情，通常表示愉悅",She likes to smile at her friends.,big smile; huge smile; warm smile,A1
Soup,/ˈsup/,n. [U],no changes,None,liquid food especially of meat or fish or vegetable stock often containing pieces of solid food｜液體食物，尤其是肉類、魚類或蔬菜湯底，常含有固體食物塊,We had hot soup on a cold day.,chicken soup; vegetable soup; a bowl of soup,A1
Solve,/ˈsɑlv/,v.,"solve, solves, solved, solved, solving","solver (n.), solvent (n.), solving (n.)",find the solution to (a problem or question) or understand the meaning of｜找到（問題或疑問）的解決方案或理解其意義,I wanted my software engineers to solve problems.,solve problems; fully solve; help solve,A1
Something,/ˈsʌmθɪŋ/,pron.,no changes,None,a thing that is not known or not named; used to refer to an unspecified thing｜未知或未命名的事物；用於指稱未指定的事物,I'm sure that had something to do with it.,do something; say something; mean something,A1
Sometimes,/səˈmtaɪmz/,adv.,no changes,None,on some occasions but not always｜有時但非總是,Sometimes we walk to school in the rain.,sometimes happy; sometimes late; sometimes cold,A1
Sorry,/ˈsɑɹi/,adj.,"sorry, sorrier, sorriest",sorriness (n.),feeling or expressing regret or sorrow or a sense of loss over something done or undone｜對已做或未做的事感到後悔、悲傷或失落,She felt sorry for forgetting her friend's birthday.,feel sorry; say sorry; so sorry,A1
Speak,/ˈspik/,v.,"speak, speaks, spoke, spoken, speaking","speaker (n.), speaking (n.)",express in speech｜用言語表達,Please speak slowly so I can hear.,now speak; broadly speak; speak english,A1
Sound,/ˈsaʊnd/,n.,"sound, sounds","sounder (n.), sounding (n.), soundness (n.)",something that you hear with your ears｜用耳朵聽到的東西,I heard a loud sound from the kitchen.,a loud sound; make a sound; the sound of rain,A1
Spring,/ˈspɹɪŋ/,n.,"spring, springs",None,the season between winter and summer when plants start to grow and the weather gets warmer｜冬季與夏季之間的季節，植物開始生長，天氣變暖,The flowers grow fast in the spring.,early spring; spring break; in the spring,A1
Spend,/ˈspɛnd/,v.,"spend, spends, spent, spent, spending","spender (n.), spending (n.)",to use time or money for something｜為某事使用時間或金錢,We like to spend our weekends at the park.,spend money; spend time; spend the day,A1
Start,/ˈstɑɹt/,v.,"start, starts, started, started, starting","starter (n.), starting (n.)",take the first step or steps in carrying out an action｜邁出執行行動的第一步或最初幾步,We started the meeting at nine o'clock.,start off; start a business; start point,A1
Stay,/ˈsteɪ/,v.,"stay, stays, stayed, stayed, staying",stayer (n.),stay the same; remain in a certain state｜保持不變；維持在某種狀態,Please stay calm while we check the problem.,stay away; stay home; stay safe,A1
Still,/ˈstɪl/,adv.,"still, no changes",stillness (n.),"with reference to action or condition; without change, interruption, or cessation｜關於行動或狀態；沒有變化、中斷或停止",She is still at school this late.,stand still; still alive; still here,A1
Story,/ˈstɔɹi/,n.,"story, stories",None,"an account of events, real or made up, told or written to entertain or inform｜關於事件的描述，真实的或虚构的，用於娛樂或資訊","I think number one, it's a great story.",favorite story; great story; good story,A1
Stop,/ˈstɑp/,v.,"stop, stops, stopped, stopped, stopping","stopper (n.), stoppage (n.)",to no longer move or do something｜不再移動或不再做某事,The bus will stop in front of our school.,stop the car; stop talking; stop here,A1
Study,/ˈstʌdi/,n. [U],no changes,"student (n.), studious (adj.), studying (n.)",the activity of learning about a subject; to read and learn in order to know more｜學習某主題的活動；閱讀並學習以了解更多信息,The study of the sky is very fun.,the study of; study time; course of study,A1
Strong,/ˈstɹɔŋ/,adj.,"strong, stronger, strongest",None,having strength or power greater than average or expected｜具有高於平均或預期的力量,"Whatever its merits, being first was the strongest one.",strong feelings; strong reactions; extremely strong,A1
Suddenly,/ˈsʌdənli/,adv.,"suddenly, more suddenly, most suddenly",None,happening unexpectedly｜意外地發生,"Suddenly, the room went very dark.",suddenly appear; suddenly stop; suddenly changed,A1
Student,/ˈstudənt/,n.,"student, students","study (v.), studentship (n.)",a learner who is enrolled in an educational institution｜就讀於教育機構的學習者,Every college student should graduate and be an expert in AI.,college student; graduate student; medical student,A1
Subject,/səˈbdʒɛkt/,n.,"subject, subjects",subjection (n.),"a topic that is talked about or studied, such as a school subject｜談論或學習的主題，如學校科目",My favorite subject at school is science.,particular subject; human subject; healthy control subject,A1
Sugar,/ˈʃʊɡɚ/,n. [U],no changes,None,a white crystalline carbohydrate used as a sweetener and preservative｜用作甜味劑和防腐劑的白色結晶碳水化合物,I forgot to add the sugar completely.,eat sugar; too much sugar; sugar cane,A1
Summer,/ˈsʌmɚ/,n.,"summer, summers","summery (adj.), summerize (v.)","the warmest season of the year, between spring and autumn｜一年中最溫暖的季節，介於春季和秋季之間","He didn't go that summer, I don't know why.",hot summer; summer holiday; in summer,A1
Sun,/ˈsʌn/,n.,"sun, suns",None,the star that is the source of light and heat for the planets in the solar system｜太陽系中行星的光和熱來源之星,"I know you think the sun orbits the earth, but that's not the case.",sun rises; in the sun; hot sun,A1
Sure,/ˈʃʊɹ/,adj.,"sure, surer, surest",sureness (n.),having or feeling no doubt or uncertainty; confident and assured｜沒有懷疑或不确定；自信且有把握,Make sure we pull these statues down.,sure enough; pretty sure; make sure,A1
Roof,/ˈɹuf/,n.,"roof, roofs","roofer (n.), roofing (n.)",the top part that covers a building｜覆蓋建築物的頂部,The cat sat on the roof of the house.,a red roof; on the roof; the roof of the house,A1
So,/ˈsoʊ/,adv.,"so, no changes",None,to a very great extent or degree｜達到很高的程度,The bag was so heavy that I could not lift it.,so here; so now; so first,A1
Surprise,/sɚˈpɹaɪz/,n.,"surprise, surprises","surprisal (n.), surpriser (n.)",the astonishment you feel when something totally unexpected happens to you｜當完全出乎意料的事情發生時所感受到的驚奇,"Ah, you want it to be a surprise.",biggest surprise; final surprise; surprise attack,A1
Road,/ˈɹoʊd/,n.,"road, roads",None,an open way (generally public) for travel or transportation｜供旅行或交通使用的公共道路,"Now we're at a branch, a fork in the road.",on the road; dirt road; open road,A1
Rule,/ˈɹul/,n.,"rule, rules",ruler (n.),a principle or condition that customarily governs behavior｜通常約束行為的原則或條件,The school has a strict rule against running in the halls.,follow the rules; strict rule; golden rule,A1
Surprised,/sɚˈpɹaɪzd/,adj.,"surprised, more surprised, most surprised",None,taken unawares or suddenly and feeling wonder or astonishment｜感到意外並驚奇,"I'm not even surprised, by the way.",quite surprised; little bit surprised; somewhat surprised,A1
Room,/ˈɹum/,n.,"room, rooms","roomy (adj.), roomer (n.), roomette (n.)",a space inside a building with walls｜建築物內有牆壁的空間,My bedroom is the largest room in our house.,a big room; clean the room; my room,A1
Round,/ˈɹaʊnd/,adj.,"round, rounder, roundest","rounder (n.), roundness (n.)",having a circular shape｜呈圓形,The little ball is small and round.,second round; way round; round after round,A1
Run,/ˈɹʌn/,v.,"run, runs, ran, run, running","runny (adj.), runner (n.), running (n.)","move fast by using one's feet, with one foot off the ground at any given time｜用腳快速移動，一次一隻腳離地",You might as well run at that spear.,run away; run into; go for a run,A1
Sad,/ˈsæd/,adj.,"sad, sadder, saddest",sadness (n.),experiencing or showing sorrow or unhappiness｜經歷或表現出悲傷或不快樂,He felt sad when his best friend moved away.,sad reality; quite sad; sad event,A1
Save,/ˈseɪv/,v.,"save, saves, saved, saved, saving",saver (n.),"save from ruin, destruction, or harm｜從毀滅、破壞或傷害中拯救",He saved enough money to buy a new bicycle.,save money; save time; save energy,A1
